0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	1.82488599327322	GOBP_HEART_DEVELOPMENT	2.3125318673232	GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION	1.77315961771121	GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION	1.54513803567988	GOBP_MESODERMAL_CELL_DIFFERENTIATION	1.62311214962543	GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	1.76451179208639	GOBP_TRANSMISSION_OF_NERVE_IMPULSE	2.19689515903324	GOBP_EPITHELIAL_CELL_PROLIFERATION	3.39264603583594	GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	3.41393652224342	GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	9.04602462593119	GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	1.56066181161742	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	4.16881198686231
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	1.82488599327322	GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	2.30736867467994	GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	1.75626733806261	GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	1.52120818683715	GOBP_REGULATION_OF_VASCULOGENESIS	1.62311214962543	GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT	1.73988468810306	GOBP_ACTION_POTENTIAL	2.06417323052956	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	3.31646999293398	GOBP_RESPONSE_TO_ORGANOPHOSPHORUS	3.32303426871499	GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	8.84600154673935	GOBP_MAMMARY_GLAND_DEVELOPMENT	1.52113688169251	GOBP_ALPHA_BETA_T_CELL_ACTIVATION	3.87224926485515
GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1.80073031095579	GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION	2.29339646935623	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	1.7529615321223	GOBP_FATTY_ACID_TRANSPORT	1.50968095576156	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	1.61610673461397	GOBP_REGULATION_OF_BIOMINERALIZATION	1.72070903251981	GOBP_CELL_GROWTH	2.05147157075058	GOBP_ENDOTHELIAL_CELL_MIGRATION	3.29577432456077	GOBP_GRANULOCYTE_MIGRATION	3.31646999293398	GOBP_REGULATION_OF_CHROMOSOME_SEPARATION	8.84600154673935	GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	1.50927278908043	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	3.79626195388645
GOBP_SECRETION	1.79928946792985	GOBP_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY	2.28989485120837	GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	1.74378655066401	GOBP_SOMATIC_RECOMBINATION_OF_IMMUNOGLOBULIN_GENE_SEGMENTS	1.48357399081442	GOBP_MUSCLE_CELL_DIFFERENTIATION	1.60348152579756	GOBP_MUSCLE_CELL_DEVELOPMENT	1.71363486432717	GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	2.04909697390398	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	3.29460331233503	GOBP_MYELOID_LEUKOCYTE_MIGRATION	3.30654838492155	GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	8.70892049593693	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	1.47252423701564	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	3.75552190660375
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	1.79474327145814	GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY	2.28989485120837	GOBP_REGULATION_OF_IMMUNE_RESPONSE	1.73787020996311	GOBP_RESPONSE_TO_ACTIVITY	1.46510837472618	GOBP_PATTERN_SPECIFICATION_PROCESS	1.57678063258681	GOBP_VASCULAR_TRANSPORT	1.7016709554299	GOBP_NEUROTRANSMITTER_UPTAKE	2.01229654440475	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	3.16521709711788	GOBP_NADH_METABOLIC_PROCESS	3.24751955841398	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	8.47492657802974	GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.47252423701564	GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION	3.7394670568092
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNAL_TRANSDUCTION	1.79191169804327	GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	2.26272781377878	GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT	1.70357889683933	GOBP_STEROL_METABOLIC_PROCESS	1.44761909422309	GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE	1.57314840361883	GOBP_METANEPHRIC_GLOMERULUS_DEVELOPMENT	1.68666126684168	GOBP_SCHWANN_CELL_DEVELOPMENT	2.01229654440475	GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	3.03588666131737	GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	3.23697225236307	GOBP_DNA_REPAIR	8.27912332139331	GOBP_PEPTIDE_HORMONE_SECRETION	1.472221762503	GOBP_REGULATION_OF_CELL_CELL_ADHESION	3.68456684679632
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	1.79191169804327	GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	2.25895527768078	GOBP_REGULATION_OF_CELL_ACTIVATION	1.69045486296634	GOBP_CATION_TRANSMEMBRANE_TRANSPORT	1.42966193754739	GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS	1.57314840361883	GOBP_METANEPHRIC_GLOMERULUS_VASCULATURE_DEVELOPMENT	1.68666126684168	GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS	2.01229654440475	GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	2.999343513771	GOBP_LEUKOCYTE_CHEMOTAXIS	3.19836481459047	GOBP_MITOTIC_CYTOKINESIS	7.97217108521298	GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	1.46781976193788	GOBP_LYMPHOCYTE_COSTIMULATION	3.6494343069599
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	1.7839036556143	GOBP_ACTIN_FILAMENT_ORGANIZATION	2.24500842440407	GOBP_IMMUNOGLOBULIN_PRODUCTION	1.68524579337926	GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS	1.40711242760217	GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	1.5584650617182	GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	1.68666126684168	GOBP_NEUROTRANSMITTER_REUPTAKE	2.01229654440475	GOBP_CELL_JUNCTION_ORGANIZATION	2.96468044874905	GOBP_RESPONSE_TO_CAMP	3.19386133590097	GOBP_ORGANELLE_ASSEMBLY	7.94546553376907	GOBP_FRUCTOSE_METABOLIC_PROCESS	1.44649004129868	GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	3.6494343069599
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	1.78064954724354	GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	2.24185083020033	GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.65069465041314	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	1.40711242760217	GOBP_LYMPH_VESSEL_MORPHOGENESIS	1.50587193326035	GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	1.68496450296414	GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	1.99419290150156	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	2.96433302512679	GOBP_NEUTROPHIL_MIGRATION	3.15404482695533	GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	7.74808613294834	GOBP_SEX_DETERMINATION	1.44649004129868	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	3.49550529772771
GOBP_AEROBIC_RESPIRATION	1.77765463046912	GOBP_RESPONSE_TO_GROWTH_FACTOR	2.23403617761307	GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	1.63472202503786	GOBP_RESPONSE_TO_FRUCTOSE	1.40711242760217	GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	1.50587193326035	GOBP_FATTY_ACID_ELONGATION	1.67145527832915	GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	1.98897678096258	GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	2.91876373649972	GOBP_EOSINOPHIL_CHEMOTAXIS	3.09038254192757	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	7.74808613294834	GOBP_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS	1.44649004129868	GOBP_REGULATION_OF_HEMOPOIESIS	3.48239541802023
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	1.77765463046912	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	2.20129618572554	GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.61486697487513	GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	1.40711242760217	GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	1.49267190460846	GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	1.67145527832915	GOBP_DETECTION_OF_MECHANICAL_STIMULUS	1.9825840588065	GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	2.89781979681169	GOBP_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS	3.08652564436818	GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	7.72810085828018	GOBP_T_HELPER_1_CELL_CYTOKINE_PRODUCTION	1.44649004129868	GOBP_INTERFERON_GAMMA_PRODUCTION	3.46810851592421
GOBP_RESPONSE_TO_CYTOKINE	1.77065470463509	GOBP_CARTILAGE_DEVELOPMENT	2.18923382923658	GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1.61403248939035	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	1.40711242760217	GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	1.49267190460846	GOBP_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_COMMUNICATION	1.67145527832915	GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	1.94125358277487	GOBP_REGULATION_OF_BODY_FLUID_LEVELS	2.78734707556299	GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	2.94539208876441	GOBP_REGULATION_OF_CYTOKINESIS	7.6450111497399	GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	1.44649004129868	GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	3.38433711555498
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	1.76238079923264	GOBP_AORTA_DEVELOPMENT	2.17621415955567	GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1.58713141814809	GOBP_RESPONSE_TO_POTASSIUM_ION	1.40711242760217	GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	1.43513732297083	GOBP_POSITIVE_REGULATION_OF_GASTRULATION	1.67145527832915	GOBP_SYNAPTIC_SIGNALING	1.88902306002411	GOBP_TISSUE_MIGRATION	2.78734707556299	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	2.92232451041952	GOBP_CELL_CYCLE_DNA_REPLICATION	7.6450111497399	GOBP_TRACHEA_DEVELOPMENT	1.44649004129868	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	3.35882804357251
GOBP_APOPTOTIC_PROCESS	1.75805571606314	GOBP_NEUROGENESIS	2.17615236558274	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	1.57950507743026	GOBP_CELLULAR_RESPONSE_TO_POTASSIUM_ION	1.40711242760217	GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION	1.42307169375815	GOBP_CARDIOCYTE_DIFFERENTIATION	1.66371758908256	GOBP_DETECTION_OF_STIMULUS	1.88172814189318	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	2.76357172295807	GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	2.91196039575893	GOBP_DNA_DEPENDENT_DNA_REPLICATION	7.59459807646655	GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION	1.44649004129868	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	3.20912633597793
GOBP_MYELOID_CELL_HOMEOSTASIS	1.7531038420702	GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	2.16143053813761	GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	1.57950507743026	GOBP_HISTONE_H3_K9_ACETYLATION	1.40711242760217	GOBP_VENTRAL_SPINAL_CORD_INTERNEURON_DIFFERENTIATION	1.42307169375815	GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE	1.66371758908256	GOBP_LIMBIC_SYSTEM_DEVELOPMENT	1.8781548817658	GOBP_REGULATION_OF_GTPASE_ACTIVITY	2.75930246001711	GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	2.85548549338888	GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	7.47676685503171	GOBP_RESPONSE_TO_INTERLEUKIN_18	1.44649004129868	GOBP_GAMMA_DELTA_T_CELL_ACTIVATION	3.20160658849838
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	1.7531038420702	GOBP_CELL_SUBSTRATE_ADHESION	2.15689318210234	GOBP_LEUKOCYTE_DIFFERENTIATION	1.57717189474165	GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	1.40711242760217	GOBP_PSEUDOPODIUM_ORGANIZATION	1.42307169375815	GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	1.65177278548811	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	1.85566853674235	GOBP_RENAL_SYSTEM_PROCESS	2.68980494612319	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	2.83475471674954	GOBP_REGULATION_OF_NUCLEAR_DIVISION	7.44763027439847	GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS	1.44649004129868	GOBP_CELL_CELL_ADHESION	3.1799483473772
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	1.72018833081365	GOBP_BLOOD_VESSEL_MORPHOGENESIS	2.14579916523192	GOBP_ALPHA_BETA_T_CELL_ACTIVATION	1.55385184270031	GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION	1.40711242760217	GOBP_REGULATION_OF_PSEUDOPODIUM_ASSEMBLY	1.42307169375815	GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT	1.65177278548811	GOBP_CELL_JUNCTION_ASSEMBLY	1.84145025381178	GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	2.65765010245955	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	2.83129795778925	GOBP_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	7.37707879745224	GOBP_FOREBRAIN_DEVELOPMENT	1.42585054316981	GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	3.16544438151
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	1.70342246147003	GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	2.14515790947659	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	1.5522548588853	GOBP_NADPH_OXIDATION	1.40711242760217	GOBP_REGULATION_OF_BLOOD_VESSEL_REMODELING	1.42307169375815	GOBP_MUSCLE_TISSUE_DEVELOPMENT	1.64703059824552	GOBP_FOCAL_ADHESION_ASSEMBLY	1.83755559336887	GOBP_HEART_DEVELOPMENT	2.64910421052328	GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	2.82471691886504	GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	7.35025263505789	GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS	1.40953717163815	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	3.04938699335275
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	1.6889712755796	GOBP_PLATELET_ACTIVATION	2.12336326854015	GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	1.52078489340293	GOBP_REGULATION_OF_HISTONE_H3_K9_ACETYLATION	1.40711242760217	GOBP_ENDOTHELIAL_CELL_MATRIX_ADHESION	1.42307169375815	GOBP_CATION_TRANSPORT	1.63821731891001	GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	1.82286801154053	GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS	2.64897634262115	GOBP_NAD_METABOLIC_PROCESS	2.81423638660794	GOBP_CHROMATIN_ORGANIZATION	7.11907257742855	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.39216741711187	GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	3.04363228779624
GOBP_REGULATION_OF_DEFENSE_RESPONSE	1.68783782150235	GOBP_CELL_MIGRATION	2.11989745876475	GOBP_T_CELL_PROLIFERATION	1.50305898624907	GOBP_DIGESTION	1.39077419453223	GOBP_DENTINOGENESIS	1.42307169375815	GOBP_MESONEPHROS_DEVELOPMENT	1.63443467408359	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	1.79876223850999	GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY	2.59204167967281	GOBP_EOSINOPHIL_MIGRATION	2.81423638660794	GOBP_CENTROMERE_COMPLEX_ASSEMBLY	7.10449463415456	GOBP_SMOOTHENED_SIGNALING_PATHWAY	1.39216741711187	GOBP_RESPONSE_TO_BIOTIC_STIMULUS	3.03283721323421
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	1.68441395939396	GOBP_CELL_PROJECTION_ASSEMBLY	2.10282510764742	GOBP_B_CELL_ACTIVATION	1.50305898624907	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	1.39077419453223	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	1.42307169375815	GOBP_POTASSIUM_ION_TRANSPORT	1.63443467408359	GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	1.75201867953123	GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	2.58447299721259	GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	2.80033082771024	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	7.0069155542129	GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	1.39216741711187	GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	3.01392721316492
GOBP_SNRNA_TRANSCRIPTION	1.67087950369781	GOBP_GASTRULATION	2.0795740629372	GOBP_LEUKOCYTE_HOMEOSTASIS	1.50030762740252	GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS	1.38875674440287	GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1.42307169375815	GOBP_MULTICELLULAR_ORGANISMAL_SIGNALING	1.63443467408359	GOBP_NEURAL_CREST_CELL_DIFFERENTIATION	1.75122388588707	GOBP_REGULATION_OF_VASCULAR_PERMEABILITY	2.57804895707496	GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH	2.79657464339176	GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	6.90698554702669	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	1.3904270688913	GOBP_POSITIVE_THYMIC_T_CELL_SELECTION	2.99683695734822
GOBP_POSITIVE_REGULATION_OF_NUCLEASE_ACTIVITY	1.67087950369781	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	2.0659854463727	GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	1.50030762740252	GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	1.38004694006366	GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING	1.4178936570129	GOBP_ANIMAL_ORGAN_MORPHOGENESIS	1.6173821872988	GOBP_CELL_JUNCTION_ORGANIZATION	1.73495577945593	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	2.56676163621487	GOBP_MYELOID_CELL_DIFFERENTIATION	2.78734707556299	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	6.681996253924	GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	1.376290904908	GOBP_IMMUNE_EFFECTOR_PROCESS	2.99265383139928
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	1.66316030635537	GOBP_SENSORY_SYSTEM_DEVELOPMENT	2.05448190914791	GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT	1.49642078315741	GOBP_DNA_MODIFICATION	1.38004694006366	GOBP_AORTIC_VALVE_MORPHOGENESIS	1.40192222170506	GOBP_HORMONE_METABOLIC_PROCESS	1.60904009828914	GOBP_MONOAMINE_TRANSPORT	1.72017096925617	GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	2.54729337748526	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	2.75416057471989	GOBP_MITOTIC_SPINDLE_ASSEMBLY	6.60524046510145	GOBP_LIPID_BIOSYNTHETIC_PROCESS	1.36583177259697	GOBP_REGULATION_OF_CELL_KILLING	2.94236134357362
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	1.66316030635537	GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	2.04911315512064	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	1.49642078315741	GOBP_ACIDIC_AMINO_ACID_TRANSPORT	1.38004694006366	GOBP_SPINAL_CORD_DEVELOPMENT	1.40192222170506	GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	1.60904009828914	GOBP_EPIDERMIS_MORPHOGENESIS	1.72017096925617	GOBP_RENAL_FILTRATION	2.54729337748526	GOBP_PROTEIN_CATABOLIC_PROCESS	2.74598530522895	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	6.60524046510145	GOBP_NEURAL_TUBE_DEVELOPMENT	1.354391949643	GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS	2.94236134357362
GOBP_PROTEIN_TARGETING	1.65839690492043	GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	2.03845329814012	GOBP_SECRETION_BY_TISSUE	1.49642078315741	GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS	1.38004694006366	GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	1.37897550573132	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	1.59857014804424	GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	1.72017096925617	GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	2.54729337748526	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	2.72050952628927	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	6.17631064044708	GOBP_TRANSITION_METAL_ION_HOMEOSTASIS	1.354391949643	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	2.89834423856445
GOBP_IMMUNE_EFFECTOR_PROCESS	1.62787378181816	GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	2.0237132305028	GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	1.49372192849086	GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	1.35982110619349	GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.35997165883272	GOBP_EMBRYONIC_MORPHOGENESIS	1.59562695104291	GOBP_REGULATION_OF_AXONOGENESIS	1.7198217793378	GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	2.49474204298467	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	2.71676897509189	GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	6.10054916884367	GOBP_LUNG_MORPHOGENESIS	1.31849890983861	GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	2.84632162492295
GOBP_T_CELL_CHEMOTAXIS	1.62258480324307	GOBP_TUBE_DEVELOPMENT	2.00518506155634	GOBP_RESPONSE_TO_CYTOKINE	1.48626921716	GOBP_ORGANIC_ANION_TRANSPORT	1.33221333039952	GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	1.34820020832775	GOBP_POSITIVE_REGULATION_OF_BIOMINERALIZATION	1.57009660418583	GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	1.7198217793378	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	2.4944160926968	GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	2.71494717743439	GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	6.09884643077384	GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	1.31849890983861	GOBP_CELLULAR_DEFENSE_RESPONSE	2.8270339417952
