0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value
MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_UP	0.551038905277578	REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	0.010099977250131	REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	2.93977734460328	MCCLUNG_COCAINE_REWARD_5D	0.00409360450253703	IVANOVA_HEMATOPOIESIS_STEM_CELL_LONG_TERM	0.0533557648215891	LIAN_LIPA_TARGETS_3M	0.479570685214036	SASSON_RESPONSE_TO_FORSKOLIN_DN	0.138501425914405	ZHOU_INFLAMMATORY_RESPONSE_FIMA_DN	0.212542563487749	PID_FGF_PATHWAY	0.384291906434628
WP_OSTEOBLAST_SIGNALING	0.551038905277578	REACTOME_SIGNALING_BY_ACTIVIN	0.010099977250131	FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL	2.93821966284829	ANDERSEN_LIVER_CANCER_KRT19_DN	0.00409360450253703	BIDUS_METASTASIS_DN	0.0525178105363396	BROWNE_HCMV_INFECTION_6HR_UP	0.479570685214036	BURTON_ADIPOGENESIS_9	0.138501425914405	SASSON_RESPONSE_TO_FORSKOLIN_DN	0.210081124208473	REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS	0.384291906434628
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.551038905277578	REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.010099977250131	BURTON_ADIPOGENESIS_12	2.93702784937392	SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	0.00409360450253703	WP_BREAST_CANCER_PATHWAY	0.0525178105363396	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.479570685214036	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN	0.138501425914405	GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_DN	0.210081124208473	SENESE_HDAC1_AND_HDAC2_TARGETS_UP	0.383169347611421
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.551038905277578	REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	0.010099977250131	DUTTA_APOPTOSIS_VIA_NFKB	2.93702784937392	DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_UP	0.00409360450253703	RUIZ_TNC_TARGETS_UP	0.0525178105363396	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0.47849558931305	GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_DN	0.138501425914405	HILLION_HMGA1B_TARGETS	0.210081124208473	MODY_HIPPOCAMPUS_POSTNATAL	0.378477725522512
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	0.551038905277578	REACTOME_P38MAPK_EVENTS	0.010099977250131	PID_SYNDECAN_2_PATHWAY	2.93702784937392	REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	0.00409360450253703	GROSS_HYPOXIA_VIA_ELK3_DN	0.0525178105363396	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	0.475877352944154	SANA_TNF_SIGNALING_DN	0.138501425914405	JISON_SICKLE_CELL_DISEASE_DN	0.207119578476663	GRADE_COLON_VS_RECTAL_CANCER_DN	0.378477725522512
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING	0.551038905277578	REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY	0.010099977250131	PID_NCADHERIN_PATHWAY	2.93702784937392	AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	0.00403062690037096	CAIRO_HEPATOBLASTOMA_CLASSES_DN	0.0524435300701189	REACTOME_CDC42_GTPASE_CYCLE	0.475877352944154	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.138501425914405	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	0.207091257409951	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_2	0.378477725522512
REACTOME_INTERLEUKIN_15_SIGNALING	0.551038905277578	REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX	0.010099977250131	REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	2.92544245085032	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4	0.00403062690037096	WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	0.0523779115729884	REACTOME_O_LINKED_GLYCOSYLATION	0.475474813021524	PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN	0.138068053055338	SASSON_RESPONSE_TO_GONADOTROPHINS_UP	0.207091257409951	DIRMEIER_LMP1_RESPONSE_LATE_UP	0.378477725522512
ZHAN_MULTIPLE_MYELOMA_MF_UP	0.550995810048201	REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME	0.010099977250131	JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_DN	2.92540353762351	WP_SENESCENCE_AND_AUTOPHAGY_IN_CANCER	0.00403062690037096	WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY	0.0523779115729884	COLINA_TARGETS_OF_4EBP1_AND_4EBP2	0.472930043662128	ONDER_CDH1_TARGETS_1_DN	0.136304983728308	HILLION_HMGA1_TARGETS	0.207091257409951	CROONQUIST_STROMAL_STIMULATION_UP	0.378477725522512
BROWNE_HCMV_INFECTION_8HR_DN	0.550995810048201	REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION	0.010099977250131	GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_DN	2.92343914378147	WP_GPCRS_CLASS_A_RHODOPSINLIKE	0.00398257356072441	LU_IL4_SIGNALING	0.0523779115729884	RIZKI_TUMOR_INVASIVENESS_3D_UP	0.471260074756477	TIEN_INTESTINE_PROBIOTICS_6HR_DN	0.136304983728308	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	0.204304828763328	BIOCARTA_HIVNEF_PATHWAY	0.378477725522512
GERHOLD_ADIPOGENESIS_UP	0.550995810048201	REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX	0.010099977250131	WINTER_HYPOXIA_DN	2.92338285167846	KEGG_INSULIN_SIGNALING_PATHWAY	0.00390842122521021	GAVIN_FOXP3_TARGETS_CLUSTER_P6	0.0523779115729884	SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	0.4710724006412	UEDA_PERIFERAL_CLOCK	0.136304983728308	HUMMERICH_SKIN_CANCER_PROGRESSION_UP	0.204154559267125	PID_TXA2PATHWAY	0.378477725522512
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	0.550950758591589	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	0.010099977250131	LUI_THYROID_CANCER_CLUSTER_1	2.92338285167846	RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP	0.00384818400595022	LEIN_PONS_MARKERS	0.0510765035856686	DELPUECH_FOXO3_TARGETS_UP	0.4710724006412	LAIHO_COLORECTAL_CANCER_SERRATED_DN	0.136059553805822	ALCALA_APOPTOSIS	0.204154559267125	REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.378477725522512
REACTOME_HOMOLOGY_DIRECTED_REPAIR	0.550950758591589	LIU_SMARCA4_TARGETS	0.0096172614358712	ROSS_AML_WITH_CBFB_MYH11_FUSION	2.92338285167846	MORI_MATURE_B_LYMPHOCYTE_DN	0.00384818400595022	BONCI_TARGETS_OF_MIR15A_AND_MIR16_1	0.0510765035856686	WILCOX_RESPONSE_TO_PROGESTERONE_DN	0.4710724006412	LEIN_CEREBELLUM_MARKERS	0.136059553805822	KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN	0.204154559267125	REACTOME_REGULATED_NECROSIS	0.378477725522512
LEIN_CHOROID_PLEXUS_MARKERS	0.550590761606159	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.0096172614358712	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	2.91873855559941	LEIN_OLIGODENDROCYTE_MARKERS	0.00384818400595022	GAVIN_FOXP3_TARGETS_CLUSTER_P7	0.0510765035856686	PID_LYSOPHOSPHOLIPID_PATHWAY	0.4710724006412	SASSON_RESPONSE_TO_GONADOTROPHINS_UP	0.136059553805822	WP_PATHWAYS_IN_CLEAR_CELL_RENAL_CELL_CARCINOMA	0.204154559267125	REACTOME_RHO_GTPASE_CYCLE	0.377645624467303
AFFAR_YY1_TARGETS_UP	0.550529828830384	BERNARD_PPAPDC1B_TARGETS_DN	0.00958898752095689	LIU_CMYB_TARGETS_UP	2.91470414821871	OUILLETTE_CLL_13Q14_DELETION_UP	0.00384818400595022	REACTOME_CELL_JUNCTION_ORGANIZATION	0.0510765035856686	REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	0.4710724006412	SASSON_RESPONSE_TO_GONADOTROPHINS_DN	0.136059553805822	SANA_RESPONSE_TO_IFNG_DN	0.204154559267125	MIKKELSEN_NPC_HCP_WITH_H3K27ME3	0.376772732911474
ANDERSEN_LIVER_CANCER_KRT19_DN	0.549907981780586	ZHENG_IL22_SIGNALING_UP	0.00958898752095689	HELLER_SILENCED_BY_METHYLATION_UP	2.90569522400939	WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	0.00384818400595022	NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON	0.0504687867927316	JOHANSSON_GLIOMAGENESIS_BY_PDGFB_DN	0.468300415957632	REACTOME_HEDGEHOG_ON_STATE	0.136059553805822	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.203134694380941	WP_PI3KAKT_SIGNALING_PATHWAY	0.376772732911474
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_UP	0.549907981780586	MIKKELSEN_NPC_LCP_WITH_H3K4ME3	0.00958898752095689	WP_SPINAL_CORD_INJURY	2.90214470058458	WP_16P112_PROXIMAL_DELETION_SYNDROME	0.00384818400595022	KUMAR_PATHOGEN_LOAD_BY_MACROPHAGES	0.0500089138912382	YANG_BREAST_CANCER_ESR1_BULK_DN	0.468300415957632	REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.136059553805822	KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_DN	0.203091008444789	MITSIADES_RESPONSE_TO_APLIDIN_UP	0.373806040506846
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP	0.549616724914165	RIZ_ERYTHROID_DIFFERENTIATION_12HR	0.00930161881898269	MCCLUNG_DELTA_FOSB_TARGETS_8WK	2.90068502660508	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.00384818400595022	ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN	0.0500089138912382	OKAWA_NEUROBLASTOMA_1P36_31_DELETION	0.468300415957632	LINDGREN_BLADDER_CANCER_CLUSTER_3_UP	0.135514336359217	HOEBEKE_LYMPHOID_STEM_CELL_DN	0.201269736937332	LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN	0.372794091479833
REACTOME_PLATELET_HOMEOSTASIS	0.546611058773502	REACTOME_GLUTATHIONE_CONJUGATION	0.00930161881898269	WP_EXERCISEINDUCED_CIRCADIAN_REGULATION	2.90068502660508	REACTOME_ECM_PROTEOGLYCANS	0.00384818400595022	CAMPS_COLON_CANCER_COPY_NUMBER_UP	0.0498092604731157	KANG_FLUOROURACIL_RESISTANCE_UP	0.468300415957632	PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN	0.135054282388165	VANLOO_SP3_TARGETS_DN	0.201269736937332	BROWNE_HCMV_INFECTION_10HR_DN	0.372794091479833
RIGGINS_TAMOXIFEN_RESISTANCE_UP	0.545619604106947	SMID_BREAST_CANCER_LUMINAL_A_UP	0.00922250707651787	WP_REGULATION_OF_MICROTUBULE_CYTOSKELETON	2.90068502660508	WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	0.00378543642283342	BOQUEST_STEM_CELL_DN	0.0497957501818237	IVANOVA_HEMATOPOIESIS_STEM_CELL_SHORT_TERM	0.468300415957632	REACTOME_SIGNALING_BY_GPCR	0.134431799252137	HADDAD_B_LYMPHOCYTE_PROGENITOR	0.201100166396111	WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2	0.372794091479833
WP_PPAR_SIGNALING_PATHWAY	0.545619604106947	NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON	0.00921717660165576	KANG_DOXORUBICIN_RESISTANCE_DN	2.89907898250289	WOOD_EBV_EBNA1_TARGETS_UP	0.00361840561194615	REACTOME_MITOCHONDRIAL_BIOGENESIS	0.0485751910238982	GAVIN_PDE3B_TARGETS	0.468300415957632	MARTIN_VIRAL_GPCR_SIGNALING_UP	0.13366757288103	SAFFORD_T_LYMPHOCYTE_ANERGY	0.198435541093735	SMIRNOV_RESPONSE_TO_IR_2HR_DN	0.372794091479833
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53	0.544012327455468	WP_ONE_CARBON_METABOLISM	0.00921717660165576	BIOCARTA_ERAD_PATHWAY	2.89907898250289	CHENG_IMPRINTED_BY_ESTRADIOL	0.00361840561194615	REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.0485751910238982	BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_DN	0.468300415957632	LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	0.13366757288103	LI_DCP2_BOUND_MRNA	0.198435541093735	BILD_HRAS_ONCOGENIC_SIGNATURE	0.370181591297698
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4	0.544012327455468	WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS	0.00921717660165576	WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING	2.89907898250289	GROSS_HYPOXIA_VIA_HIF1A_DN	0.00361840561194615	REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	0.0485751910238982	KIM_LIVER_CANCER_POOR_SURVIVAL_UP	0.468300415957632	ZHANG_TARGETS_OF_EWSR1_FLI1_FUSION	0.13366757288103	WP_PANCREATIC_ADENOCARCINOMA_PATHWAY	0.198435541093735	LOPEZ_MBD_TARGETS	0.369303386432399
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_UP	0.54279466722468	HUNSBERGER_EXERCISE_REGULATED_GENES	0.00921717660165576	PID_ARF_3PATHWAY	2.89907898250289	ODONNELL_METASTASIS_UP	0.00361752812953384	REACTOME_RHO_GTPASES_ACTIVATE_PKNS	0.0485751910238982	DESERT_EXTRACELLULAR_MATRIX_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	0.468300415957632	WP_PATHWAYS_IN_CLEAR_CELL_RENAL_CELL_CARCINOMA	0.13366757288103	WALLACE_PROSTATE_CANCER_RACE_DN	0.19565076400366	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	0.368225121882087
WESTON_VEGFA_TARGETS_12HR	0.54279466722468	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5	0.00921717660165576	REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	2.89907898250289	CROMER_METASTASIS_DN	0.00361752812953384	SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP	0.0484989878348585	MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD	0.468300415957632	SANA_RESPONSE_TO_IFNG_DN	0.13366757288103	BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C	0.19565076400366	RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN	0.367641076274345
WANG_CLASSIC_ADIPOGENIC_TARGETS_OF_PPARG	0.54279466722468	PID_NEPHRIN_NEPH1_PATHWAY	0.00921717660165576	REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	2.89907898250289	KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION	0.00361752812953384	BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN	0.0484989878348585	WP_COMPLEMENT_ACTIVATION	0.468300415957632	TAKAO_RESPONSE_TO_UVB_RADIATION_UP	0.13366757288103	WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	0.19565076400366	LUCAS_HNF4A_TARGETS_UP	0.36723643456225
PID_GLYPICAN_1PATHWAY	0.54279466722468	REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	0.00921717660165576	AMIT_EGF_RESPONSE_240_HELA	2.88990549448769	GROSS_HYPOXIA_VIA_HIF1A_UP	0.00361752812953384	VERHAAK_GLIOBLASTOMA_CLASSICAL	0.0475428239986142	WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN	0.468300415957632	KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.13366757288103	KEGG_GAP_JUNCTION	0.19565076400366	KLEIN_PRIMARY_EFFUSION_LYMPHOMA_DN	0.36723643456225
REACTOME_G0_AND_EARLY_G1	0.54279466722468	KORKOLA_YOLK_SAC_TUMOR_UP	0.00911410058297888	DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP	2.88990549448769	ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE	0.00361752812953384	ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP	0.0473733376751298	WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19	0.468300415957632	REACTOME_SIGNALING_BY_FGFR	0.13366757288103	GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_UP	0.195409449365506	JIANG_HYPOXIA_CANCER	0.36723643456225
HUTTMANN_B_CLL_POOR_SURVIVAL_DN	0.541890774739136	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP	0.00911410058297888	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	2.88286485748111	REACTOME_ABC_TRANSPORTER_DISORDERS	0.00361752812953384	ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN	0.0472764795890898	WEST_ADRENOCORTICAL_TUMOR_MARKERS_UP	0.468300415957632	REACTOME_TP53_REGULATES_METABOLIC_GENES	0.13366757288103	WIERENGA_STAT5A_TARGETS_DN	0.195409449365506	KOHOUTEK_CCNT2_TARGETS	0.36723643456225
ELVIDGE_HYPOXIA_BY_DMOG_DN	0.541890774739136	ZIRN_TRETINOIN_RESPONSE_UP	0.00911410058297888	IRITANI_MAD1_TARGETS_DN	2.87998673736627	MULLIGHAN_MLL_SIGNATURE_1_DN	0.00357034463422702	REACTOME_BIOLOGICAL_OXIDATIONS	0.0464642305563775	KANNAN_TP53_TARGETS_DN	0.468300415957632	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	0.13366757288103	WP_SELENIUM_MICRONUTRIENT_NETWORK	0.192914237711937	DANG_REGULATED_BY_MYC_DN	0.365119182179703
AMIT_EGF_RESPONSE_240_HELA	0.541890774739136	FARMER_BREAST_CANCER_CLUSTER_7	0.00911410058297888	REACTOME_INTERLEUKIN_10_SIGNALING	2.87998673736627	SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	0.00356299690675179	MULLIGHAN_MLL_SIGNATURE_2_DN	0.0462503519716045	WENG_POR_DOSAGE	0.468300415957632	BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP	0.132848348568428	XU_GH1_AUTOCRINE_TARGETS_UP	0.187997313532143	LU_AGING_BRAIN_DN	0.364961846245156
RAMASWAMY_METASTASIS_DN	0.541890774739136	TOMLINS_METASTASIS_DN	0.00911410058297888	REACTOME_FOXO_MEDIATED_TRANSCRIPTION	2.86995976187588	FIRESTEIN_PROLIFERATION	0.00345406029198657	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN	0.0462027751164764	TIAN_TNF_SIGNALING_NOT_VIA_NFKB	0.468300415957632	NUYTTEN_NIPP1_TARGETS_DN	0.132209614038389	KIM_MYCN_AMPLIFICATION_TARGETS_UP	0.187581454371427	WILCOX_RESPONSE_TO_PROGESTERONE_UP	0.364961846245156
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP	0.541890774739136	GREENBAUM_E2A_TARGETS_DN	0.00911410058297888	BIOCARTA_ERK5_PATHWAY	2.86479822862418	WONG_ENDMETRIUM_CANCER_DN	0.00340074208956621	FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_DN	0.0462027751164764	BIOCARTA_CREB_PATHWAY	0.468300415957632	MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP	0.131324199720899	CAMPS_COLON_CANCER_COPY_NUMBER_UP	0.187581454371427	RATTENBACHER_BOUND_BY_CELF1	0.364371644252888
TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA	0.541423469814452	YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN	0.00911410058297888	PID_TCR_RAS_PATHWAY	2.86479822862418	FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP	0.00340074208956621	GUO_TARGETS_OF_IRS1_AND_IRS2	0.0462027751164764	KEGG_BETA_ALANINE_METABOLISM	0.468300415957632	SASSON_RESPONSE_TO_FORSKOLIN_UP	0.131324199720899	WP_APOPTOSIS_MODULATION_AND_SIGNALING	0.187581454371427	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	0.361800415544523
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.541423469814452	SU_THYMUS	0.00911410058297888	REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES	2.86479822862418	FRASOR_RESPONSE_TO_ESTRADIOL_DN	0.00340074208956621	BOYLAN_MULTIPLE_MYELOMA_C_D_DN	0.0455312378844538	PID_HEDGEHOG_2PATHWAY	0.468300415957632	BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN	0.131324199720899	REACTOME_MAPK6_MAPK4_SIGNALING	0.187581454371427	BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP	0.361800415544523
MARTENS_BOUND_BY_PML_RARA_FUSION	0.540506288361933	GAJATE_RESPONSE_TO_TRABECTEDIN_DN	0.00911410058297888	LIAO_METASTASIS	2.86266639563254	SEKI_INFLAMMATORY_RESPONSE_LPS_UP	0.00340074208956621	GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_DN	0.0453978431588407	REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	0.468300415957632	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_UP	0.131324199720899	ZHENG_BOUND_BY_FOXP3	0.186267238105916	AMIT_EGF_RESPONSE_240_HELA	0.361800415544523
GENTILE_UV_HIGH_DOSE_DN	0.540278416787472	DAZARD_UV_RESPONSE_CLUSTER_G4	0.00911410058297888	REACTOME_PARASITE_INFECTION	2.8622565351235	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_16	0.00340074208956621	REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE	0.0450626089652339	REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.468300415957632	KEGG_PROSTATE_CANCER	0.129028194501342	WP_TNF_ALPHA_SIGNALING_PATHWAY	0.184983045287153	MORI_LARGE_PRE_BII_LYMPHOCYTE_DN	0.361800415544523
GRYDER_PAX3FOXO1_TOP_ENHANCERS	0.539156085291331	MURAKAMI_UV_RESPONSE_24HR	0.00911410058297888	VARELA_ZMPSTE24_TARGETS_UP	2.86165169497536	KEGG_PEROXISOME	0.00340074208956621	DARWICHE_PAPILLOMA_RISK_LOW_UP	0.044784795125194	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.468300415957632	WNT_SIGNALING	0.129028194501342	REACTOME_RHO_GTPASES_ACTIVATE_PKNS	0.184983045287153	BERNARD_PPAPDC1B_TARGETS_DN	0.361800415544523
WP_TGFBETA_SIGNALING_PATHWAY	0.539079174500201	CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	0.00911410058297888	REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	2.86165169497536	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	0.00340074208956621	GAVIN_FOXP3_TARGETS_CLUSTER_P3	0.044784795125194	REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	0.468300415957632	BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS	0.127222954441361	GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN	0.182428579929842	ZHENG_IL22_SIGNALING_UP	0.361800415544523
BURTON_ADIPOGENESIS_11	0.539006798539052	LIN_TUMOR_ESCAPE_FROM_IMMUNE_ATTACK	0.00911410058297888	BIOCARTA_AKT_PATHWAY	2.86158713100796	REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.00340074208956621	QI_PLASMACYTOMA_DN	0.0439519745081477	REACTOME_FRS_MEDIATED_FGFR4_SIGNALING	0.468300415957632	KAAB_HEART_ATRIUM_VS_VENTRICLE_UP	0.126951165611785	ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP	0.182428579929842	WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	0.361800415544523
REACTOME_RHOD_GTPASE_CYCLE	0.539006798539052	HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_DN	0.00911410058297888	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	2.86158713100796	WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	0.00337189067823756	BRUINS_UVC_RESPONSE_MIDDLE	0.0439519745081477	REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	0.468300415957632	KEGG_DILATED_CARDIOMYOPATHY	0.126778359070604	CHEN_LIVER_METABOLISM_QTL_CIS	0.182428579929842	PID_ATF2_PATHWAY	0.361800415544523
YANG_BCL3_TARGETS_UP	0.538987213520896	LEE_NAIVE_T_LYMPHOCYTE	0.00911410058297888	PID_BETA_CATENIN_NUC_PATHWAY	2.85823119247417	RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_DN	0.00324766587948694	WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.0439519745081477	FOSTER_TOLERANT_MACROPHAGE_DN	0.465896045771123	KEGG_GAP_JUNCTION	0.126778359070604	WINTER_HYPOXIA_UP	0.182428579929842	REACTOME_ARACHIDONIC_ACID_METABOLISM	0.361800415544523
