0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value	13	13_value	14	14_value	15	15_value	16	16_value
HALLMARK_INTERFERON_ALPHA_RESPONSE	1.21035497014636	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.559865761661995	HALLMARK_APICAL_JUNCTION	1.22855245946879	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.921016932923125	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.417278634417158	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.319404923915874	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.163586450660815	HALLMARK_HEME_METABOLISM	0.162251664142887	HALLMARK_P53_PATHWAY	0.181206666786132	HALLMARK_ANGIOGENESIS	0.76783691370342	HALLMARK_APICAL_JUNCTION	0	HALLMARK_PEROXISOME	0.391111286833519	HALLMARK_HEME_METABOLISM	0.239249923699792	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_ESTROGEN_RESPONSE_EARLY	0	HALLMARK_APICAL_SURFACE	0
HALLMARK_FATTY_ACID_METABOLISM	1.19326730812026	HALLMARK_BILE_ACID_METABOLISM	0.55513464722346	HALLMARK_UV_RESPONSE_DN	1.02252014844497	HALLMARK_PROTEIN_SECRETION	0.83379516355075	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.414379568951907	HALLMARK_PEROXISOME	0.319404923915874	HALLMARK_ADIPOGENESIS	0.1575721146699	HALLMARK_XENOBIOTIC_METABOLISM	0.159873447743164	HALLMARK_IL2_STAT5_SIGNALING	0.181206666786132	HALLMARK_PANCREAS_BETA_CELLS	0.705796999158553	HALLMARK_APICAL_SURFACE	0	HALLMARK_DNA_REPAIR	0.275002382024424	HALLMARK_XENOBIOTIC_METABOLISM	0.236403420986948	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_HEDGEHOG_SIGNALING	0
HALLMARK_BILE_ACID_METABOLISM	1.02213445530208	HALLMARK_APICAL_JUNCTION	0.55194303154477	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.767617841597061	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.804401327956441	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.371224387635722	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.285162989710128	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.1575721146699	HALLMARK_ALLOGRAFT_REJECTION	0.158699897184391	HALLMARK_KRAS_SIGNALING_DN	0.178697466333702	HALLMARK_TGF_BETA_SIGNALING	0.600530228348909	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_APOPTOSIS	0.255842978660054	HALLMARK_KRAS_SIGNALING_DN	0.236403420986948	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_ADIPOGENESIS	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0
HALLMARK_TGF_BETA_SIGNALING	1.00320548317202	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.544464888015664	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.745078693117744	HALLMARK_HEME_METABOLISM	0.785688118151325	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.337856072422608	HALLMARK_SPERMATOGENESIS	0.242510291654994	HALLMARK_MTORC1_SIGNALING	0.156400983294806	HALLMARK_GLYCOLYSIS	0.157536561297408	HALLMARK_ALLOGRAFT_REJECTION	0.177458683588086	HALLMARK_MYC_TARGETS_V1	0.580216227111941	HALLMARK_COMPLEMENT	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.203722692403003	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.233600416900886	HALLMARK_DNA_REPAIR	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_APICAL_SURFACE	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0
HALLMARK_MYC_TARGETS_V2	0.977229762978967	HALLMARK_PANCREAS_BETA_CELLS	0.494731918204642	HALLMARK_NOTCH_SIGNALING	0.664069264644643	HALLMARK_PEROXISOME	0.78468484161131	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.3086297394007	HALLMARK_APOPTOSIS	0.19600467171301	HALLMARK_KRAS_SIGNALING_DN	0.156400983294806	HALLMARK_MITOTIC_SPINDLE	0.156383324532474	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_E2F_TARGETS	0.567363776844504	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.19968043491375	HALLMARK_GLYCOLYSIS	0.233600416900886	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_MTORC1_SIGNALING	0
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.921782285805122	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.486168799211024	HALLMARK_COAGULATION	0.6091037085266	HALLMARK_INFLAMMATORY_RESPONSE	0.776537228978439	HALLMARK_PEROXISOME	0.3086297394007	HALLMARK_COMPLEMENT	0.155068476472108	HALLMARK_APICAL_JUNCTION	0.155240148056958	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.564209373324361	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_G2M_CHECKPOINT	0.198355183606374	HALLMARK_HYPOXIA	0.228121189338087	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_APICAL_JUNCTION	0	HALLMARK_COMPLEMENT	0	HALLMARK_E2F_TARGETS	0
HALLMARK_PROTEIN_SECRETION	0.636609166893809	HALLMARK_COAGULATION	0.467920730972122	HALLMARK_APICAL_SURFACE	0.547630319007496	HALLMARK_BILE_ACID_METABOLISM	0.72161104341993	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.274857881532366	HALLMARK_ADIPOGENESIS	0.144500633579251	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_DNA_REPAIR	0	HALLMARK_HEME_METABOLISM	0.561077947939076	HALLMARK_INFLAMMATORY_RESPONSE	0	HALLMARK_ALLOGRAFT_REJECTION	0.194444206297824	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_MYC_TARGETS_V1	0
HALLMARK_MYC_TARGETS_V1	0.56193222862127	HALLMARK_MYOGENESIS	0.26898419282068	HALLMARK_DNA_REPAIR	0.534089896580725	HALLMARK_NOTCH_SIGNALING	0.67388067326247	HALLMARK_FATTY_ACID_METABOLISM	0.192107376561413	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_ADIPOGENESIS	0.55796925481828	HALLMARK_XENOBIOTIC_METABOLISM	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_DNA_REPAIR	0	HALLMARK_MYOGENESIS	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_MYC_TARGETS_V2	0
HALLMARK_NOTCH_SIGNALING	0.5610889926769	HALLMARK_XENOBIOTIC_METABOLISM	0.262276307423476	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.524123591795109	HALLMARK_FATTY_ACID_METABOLISM	0.52152205106661	HALLMARK_APOPTOSIS	0.187260752853821	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_DNA_REPAIR	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_ESTROGEN_RESPONSE_LATE	0.55796925481828	HALLMARK_FATTY_ACID_METABOLISM	0	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_E2F_TARGETS	0	HALLMARK_MTORC1_SIGNALING	0	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0
HALLMARK_HEME_METABOLISM	0.537658409618563	HALLMARK_KRAS_SIGNALING_DN	0.262276307423476	HALLMARK_TGF_BETA_SIGNALING	0.481963609971204	HALLMARK_ALLOGRAFT_REJECTION	0.384970500174934	HALLMARK_KRAS_SIGNALING_DN	0.135890436364192	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_APICAL_SURFACE	0	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.548777166829585	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_E2F_TARGETS	0	HALLMARK_XENOBIOTIC_METABOLISM	0
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.474147888800473	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.257907615591301	HALLMARK_E2F_TARGETS	0.38517264850163	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.317066506939096	HALLMARK_DNA_REPAIR	0	HALLMARK_DNA_REPAIR	0	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_DNA_REPAIR	0.267320404377655	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_APICAL_SURFACE	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_FATTY_ACID_METABOLISM	0
HALLMARK_APICAL_SURFACE	0.450056352678628	HALLMARK_SPERMATOGENESIS	0.15090272266922	HALLMARK_MYOGENESIS	0.382484485129894	HALLMARK_E2F_TARGETS	0.126427229412474	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_MYOGENESIS	0.193002674405291	HALLMARK_P53_PATHWAY	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_MTORC1_SIGNALING	0	HALLMARK_XENOBIOTIC_METABOLISM	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0
HALLMARK_DNA_REPAIR	0.383128069506824	HALLMARK_G2M_CHECKPOINT	0.0773554994139533	HALLMARK_ESTROGEN_RESPONSE_LATE	0.37717466189771	HALLMARK_G2M_CHECKPOINT	0.124312493597922	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_MTORC1_SIGNALING	0	HALLMARK_G2M_CHECKPOINT	0.191698104920831	HALLMARK_UV_RESPONSE_UP	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_COMPLEMENT	0	HALLMARK_E2F_TARGETS	0	HALLMARK_FATTY_ACID_METABOLISM	0	HALLMARK_INFLAMMATORY_RESPONSE	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0
HALLMARK_E2F_TARGETS	0.256638676836937	HALLMARK_GLYCOLYSIS	0.0742140743957472	HALLMARK_KRAS_SIGNALING_DN	0.374552513393466	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_E2F_TARGETS	0	HALLMARK_KRAS_SIGNALING_DN	0.189121330145542	HALLMARK_UV_RESPONSE_DN	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_FATTY_ACID_METABOLISM	0	HALLMARK_P53_PATHWAY	0
HALLMARK_MITOTIC_SPINDLE	0.241563296580644	HALLMARK_MITOTIC_SPINDLE	0.0734505168627695	HALLMARK_MITOTIC_SPINDLE	0.366814266664826	HALLMARK_DNA_REPAIR	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_APICAL_JUNCTION	0.187848883998934	HALLMARK_ANGIOGENESIS	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_UV_RESPONSE_UP	0
HALLMARK_ANDROGEN_RESPONSE	0.213566436034987	HALLMARK_HYPOXIA	0.0712103864658856	HALLMARK_PROTEIN_SECRETION	0.302659000595794	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_APICAL_SURFACE	0	HALLMARK_E2F_TARGETS	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_E2F_TARGETS	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_HEME_METABOLISM	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_MTORC1_SIGNALING	0	HALLMARK_GLYCOLYSIS	0	HALLMARK_UV_RESPONSE_UP	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_UV_RESPONSE_DN	0
HALLMARK_PEROXISOME	0.205669608184509	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.28102965834978	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_E2F_TARGETS	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_COAGULATION	0	HALLMARK_E2F_TARGETS	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_ANGIOGENESIS	0	HALLMARK_UV_RESPONSE_UP	0	HALLMARK_ANGIOGENESIS	0
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.177488768413161	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_MYC_TARGETS_V1	0.125585215186924	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_GLYCOLYSIS	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_GLYCOLYSIS	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_IL2_STAT5_SIGNALING	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_UV_RESPONSE_DN	0	HALLMARK_HEME_METABOLISM	0	HALLMARK_HEME_METABOLISM	0	HALLMARK_HEME_METABOLISM	0
HALLMARK_G2M_CHECKPOINT	0.0722292942276668	HALLMARK_APICAL_SURFACE	0	HALLMARK_G2M_CHECKPOINT	0.119254601856305	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_FATTY_ACID_METABOLISM	0	HALLMARK_UV_RESPONSE_UP	0	HALLMARK_APICAL_SURFACE	0	HALLMARK_BILE_ACID_METABOLISM	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_UV_RESPONSE_UP	0	HALLMARK_COAGULATION	0	HALLMARK_BILE_ACID_METABOLISM	0	HALLMARK_BILE_ACID_METABOLISM	0	HALLMARK_COAGULATION	0
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_UV_RESPONSE_DN	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_HEME_METABOLISM	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_ALLOGRAFT_REJECTION	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_BILE_ACID_METABOLISM	0	HALLMARK_PEROXISOME	0	HALLMARK_PEROXISOME	0	HALLMARK_PEROXISOME	0	HALLMARK_BILE_ACID_METABOLISM	0
HALLMARK_SPERMATOGENESIS	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_SPERMATOGENESIS	0	HALLMARK_ANGIOGENESIS	0	HALLMARK_ALLOGRAFT_REJECTION	0	HALLMARK_HEME_METABOLISM	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_BILE_ACID_METABOLISM	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_KRAS_SIGNALING_UP	0	HALLMARK_ANGIOGENESIS	0	HALLMARK_ALLOGRAFT_REJECTION	0	HALLMARK_SPERMATOGENESIS	0	HALLMARK_SPERMATOGENESIS	0	HALLMARK_SPERMATOGENESIS	0	HALLMARK_PEROXISOME	0
HALLMARK_KRAS_SIGNALING_DN	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_SPERMATOGENESIS	0	HALLMARK_KRAS_SIGNALING_DN	0	HALLMARK_BILE_ACID_METABOLISM	0	HALLMARK_KRAS_SIGNALING_DN	0	HALLMARK_SPERMATOGENESIS	0	HALLMARK_UV_RESPONSE_UP	0	HALLMARK_PEROXISOME	0	HALLMARK_BILE_ACID_METABOLISM	0	HALLMARK_KRAS_SIGNALING_DN	0	HALLMARK_SPERMATOGENESIS	0	HALLMARK_SPERMATOGENESIS	0	HALLMARK_KRAS_SIGNALING_DN	0	HALLMARK_KRAS_SIGNALING_UP	0	HALLMARK_KRAS_SIGNALING_DN	0	HALLMARK_SPERMATOGENESIS	0
HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_ANGIOGENESIS	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_SPERMATOGENESIS	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_KRAS_SIGNALING_DN	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_PANCREAS_BETA_CELLS	0
