0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value
		KEGG_CHEMOKINE_SIGNALING_PATHWAY	1.32481684864429			BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN	2.05314223904699	REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	1.32365314343641	AMIT_DELAYED_EARLY_GENES	2.57445737760663	BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN	1.95777118452656	MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	1.98938164211832	GUO_HEX_TARGETS_UP	1.44745771053297	WP_MELANOMA	1.60963949805987	MATZUK_SPERMATOZOA	1.83819685825311	PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN	1.86812345541668	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	5.36904764564376
		REACTOME_SIGNALING_BY_NOTCH	1.32481684864429			WP_CELL_CYCLE	2.05314223904699	REACTOME_SLC_TRANSPORTER_DISORDERS	1.32365314343641	RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN	2.57423758572269	SASSON_RESPONSE_TO_FORSKOLIN_DN	1.93744490602805	JAEGER_METASTASIS_DN	1.96780968619333	NEWMAN_ERCC6_TARGETS_DN	1.44745771053297	PID_TCPTP_PATHWAY	1.60963949805987	BERGER_MBD2_TARGETS	1.77925071453258	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	1.86506239460255	KEGG_ALZHEIMERS_DISEASE	4.95998148822736
						RIZ_ERYTHROID_DIFFERENTIATION	2.05314223904699	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	1.32365314343641	ENK_UV_RESPONSE_EPIDERMIS_DN	2.53167122038706	DELYS_THYROID_CANCER_DN	1.88465136407664	WOO_LIVER_CANCER_RECURRENCE_UP	1.94975195303273	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	1.44745771053297	REACTOME_HS_GAG_BIOSYNTHESIS	1.60963949805987	VANLOO_SP3_TARGETS_UP	1.77925071453258	WALLACE_PROSTATE_CANCER_RACE_UP	1.86182736927284	KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP	4.85398969986534
						SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	2.05314223904699			BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_UP	2.48918578489167	SWEET_KRAS_TARGETS_UP	1.84473504316606	BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE	1.93594166722921	BLALOCK_ALZHEIMERS_DISEASE_DN	1.43744858729197	FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN	1.57421830285718	WP_METHYLATION_PATHWAYS	1.77925071453258	WINZEN_DEGRADED_VIA_KHSRP	1.85815302404224	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	4.48182939879992
						KEGG_CELL_CYCLE	2.05314223904699			GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_UP	2.48799864634845	TSENG_ADIPOGENIC_POTENTIAL_DN	1.83622338941642	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1.93594166722921	MEISSNER_NPC_HCP_WITH_H3K4ME2	1.42483651879904	MCCABE_BOUND_BY_HOXC6	1.57004240339809	MOOTHA_GLUCONEOGENESIS	1.77925071453258	PEREZ_TP63_TARGETS	1.82326371839872	KEGG_CARDIAC_MUSCLE_CONTRACTION	4.32745938834266
						NUYTTEN_EZH2_TARGETS_DN	1.95059147187436			AMIT_EGF_RESPONSE_60_HELA	2.47721995186247	KEGG_TGF_BETA_SIGNALING_PATHWAY	1.83622338941642	VERHAAK_GLIOBLASTOMA_MESENCHYMAL	1.83708864307558	BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A	1.40870674072315	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	1.57004240339809	REACTOME_METHYLATION	1.77925071453258	CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP	1.79824586415102	OSMAN_BLADDER_CANCER_DN	4.24509916476799
						MEBARKI_HCC_PROGENITOR_FZD8CRD_UP	1.87988430478949			PID_AVB3_INTEGRIN_PATHWAY	2.47721995186247	HAN_SATB1_TARGETS_UP	1.83173595701022	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	1.83334470779904	MANNE_COVID19_COMBINED_COHORT_VS_HEALTHY_DONOR_PLATELETS_DN	1.38535602616411	REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	1.55883602423887	REACTOME_PEROXISOMAL_PROTEIN_IMPORT	1.77925071453258	CERVERA_SDHB_TARGETS_1_UP	1.74840510349349	WP_MITOCHONDRIAL_CIV_ASSEMBLY	4.04543551304959
						TANG_SENESCENCE_TP53_TARGETS_DN	1.83926852333376			REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	2.47721995186247	FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP	1.82832081327841	LIM_MAMMARY_STEM_CELL_DN	1.79415715272331	KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP	1.38535602616411	GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_UP	1.54490662610676	REACTOME_PROTEIN_LOCALIZATION	1.77925071453258	LEE_DIFFERENTIATING_T_LYMPHOCYTE	1.74840510349349	WP_NONALCOHOLIC_FATTY_LIVER_DISEASE	3.93768253212649
						PUJANA_XPRSS_INT_NETWORK	1.83926852333376			LIM_MAMMARY_STEM_CELL_UP	2.4037267247393	PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP	1.82832081327841	JIANG_HYPOXIA_NORMAL	1.78706903602258	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	1.35358630571543	LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	1.54490662610676	XU_GH1_AUTOCRINE_TARGETS_UP	1.75658514402327	SMID_BREAST_CANCER_LUMINAL_A_UP	1.74840510349349	HILLION_HMGA1_TARGETS	3.72268802990097
						REN_BOUND_BY_E2F	1.83926852333376			ASTON_MAJOR_DEPRESSIVE_DISORDER_DN	2.39593256974812	SESTO_RESPONSE_TO_UV_C0	1.80636598225713	GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	1.78706903602258	SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_UP	1.35358630571543	RUTELLA_RESPONSE_TO_HGF_UP	1.52492224368296	FORTSCHEGGER_PHF8_TARGETS_UP	1.72795576568237	MOOTHA_PGC	1.74123919076172	JISON_SICKLE_CELL_DISEASE_DN	3.72268802990097
						WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2	1.83926852333376			DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	2.39452841319316	BIOCARTA_EICOSANOID_PATHWAY	1.80636598225713	ANDERSEN_CHOLANGIOCARCINOMA_CLASS1	1.78062285734439	KEGG_LONG_TERM_DEPRESSION	1.35358630571543	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4	1.5116846268896	NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON	1.67803889636792	YANG_BCL3_TARGETS_UP	1.72678602875583	REACTOME_TP53_REGULATES_METABOLIC_GENES	3.60858261769107
						CROONQUIST_NRAS_SIGNALING_DN	1.83926852333376			WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS	2.37804931563534	WP_COMPLEMENT_ACTIVATION	1.80636598225713	MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3	1.76692205006109	KEGG_PANCREATIC_CANCER	1.35358630571543	WANG_PROSTATE_CANCER_ANDROGEN_INDEPENDENT	1.50384214960832	SANSOM_APC_TARGETS	1.67803889636792	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5	1.70294223319085	SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_PRE_TREATMENT_UP	3.4376406809912
						ISHIDA_E2F_TARGETS	1.83926852333376			REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	2.37804931563534	WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	1.80636598225713	ENK_UV_RESPONSE_KERATINOCYTE_UP	1.73710672897337	BILD_E2F3_ONCOGENIC_SIGNATURE	1.33791691604008	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1.50384214960832	FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN	1.67803889636792	ABE_VEGFA_TARGETS_2HR	1.70294223319085	REACTOME_CYTOPROTECTION_BY_HMOX1	3.4376406809912
						REACTOME_G2_M_CHECKPOINTS	1.83926852333376			REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.36456460730236	WP_EICOSANOID_METABOLISM_VIA_CYCLO_OXYGENASES_COX	1.80636598225713	GRUETZMANN_PANCREATIC_CANCER_DN	1.7127186846482	REACTOME_HEMOSTASIS	1.32785877117679	REACTOME_STIMULI_SENSING_CHANNELS	1.50384214960832	DANG_MYC_TARGETS_UP	1.60982805286121	ABE_VEGFA_TARGETS	1.70294223319085	WANG_TUMOR_INVASIVENESS_UP	3.3654974736547
						REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	1.83926852333376			DANG_REGULATED_BY_MYC_DN	2.35364274220713	NADLER_OBESITY_DN	1.80636598225713	KAYO_AGING_MUSCLE_UP	1.71174218391229			REACTOME_INTERFERON_GAMMA_SIGNALING	1.50384214960832	IGLESIAS_E2F_TARGETS_DN	1.57316242255445	REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL	1.70294223319085	JOHNSTONE_PARVB_TARGETS_2_UP	3.3654974736547
						WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN	1.81684216105327			MILI_PSEUDOPODIA_HAPTOTAXIS_DN	2.34839221963646	DASU_IL6_SIGNALING_SCAR_DN	1.80636598225713	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	1.69703128088544			WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN	1.4969901003995	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	1.57316242255445	SENESE_HDAC3_TARGETS_DN	1.68472413408531	POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_DN	3.03493205904011
						PUJANA_BRCA1_PCC_NETWORK	1.81284096450845			MARTENS_BOUND_BY_PML_RARA_FUSION	2.34839221963646	BIOCARTA_COMP_PATHWAY	1.80636598225713	VANHARANTA_UTERINE_FIBROID_DN	1.68929905236833			CHUNG_BLISTER_CYTOTOXICITY_DN	1.4969901003995	WP_CYSTEINE_AND_METHIONINE_CATABOLISM	1.57316242255445	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP	1.67023496977189	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	3.03493205904011
						ZHOU_INFLAMMATORY_RESPONSE_LIVE_DN	1.76881556069621			KIM_WT1_TARGETS_UP	2.34839221963646	REACTOME_COMPLEMENT_CASCADE	1.80636598225713	KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP	1.68929905236833			CLIMENT_BREAST_CANCER_COPY_NUMBER_UP	1.4969901003995	KEGG_SELENOAMINO_ACID_METABOLISM	1.57316242255445	VANHARANTA_UTERINE_FIBROID_DN	1.67023496977189	WP_NEUROINFLAMMATION	2.7726630134561
						GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	1.66159035196261			DOUGLAS_BMI1_TARGETS_DN	2.34074731436952	LIM_MAMMARY_STEM_CELL_UP	1.78851433744662	SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	1.66761334701085			CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP	1.4969901003995	KEGG_PEROXISOME	1.57316242255445	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN	1.59789933485132	CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN	2.7726630134561
						PETROVA_PROX1_TARGETS_UP	1.66159035196261			ZHENG_GLIOBLASTOMA_PLASTICITY_DN	2.34074731436952	ZHU_CMV_24_HR_DN	1.75810326098976	RIZ_ERYTHROID_DIFFERENTIATION_12HR	1.64642508550265			WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING	1.4969901003995	REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	1.57316242255445	AMIT_EGF_RESPONSE_240_HELA	1.59789933485132	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	2.7726630134561
						HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	1.66159035196261			SHEPARD_CRASH_AND_BURN_MUTANT_UP	2.2784761792475	JAATINEN_HEMATOPOIETIC_STEM_CELL_DN	1.75521865146952	KLEIN_PRIMARY_EFFUSION_LYMPHOMA_DN	1.64642508550265			PID_NEPHRIN_NEPH1_PATHWAY	1.4969901003995	REACTOME_SULFUR_AMINO_ACID_METABOLISM	1.57316242255445	NUYTTEN_EZH2_TARGETS_UP	1.59455940327005	HILLION_HMGA1B_TARGETS	2.73475795180148
						WU_APOPTOSIS_BY_CDKN1A_VIA_TP53	1.66159035196261			WU_SILENCED_BY_METHYLATION_IN_BLADDER_CANCER	2.21568778462871	SMID_BREAST_CANCER_LUMINAL_B_DN	1.74775721900133	BROWN_MYELOID_CELL_DEVELOPMENT_DN	1.64642508550265			REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	1.4969901003995	REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE	1.57316242255445	ZWANG_EGF_INTERVAL_UP	1.56769174690993	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	2.73475795180148
						SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	1.65608333834314			TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP	2.20713300472105	CROONQUIST_STROMAL_STIMULATION_UP	1.72604235635984	MARSHALL_VIRAL_INFECTION_RESPONSE_DN	1.64263557317041			REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	1.4969901003995	REACTOME_GLYCOLYSIS	1.57316242255445	WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING	1.56769174690993	MARTENS_TRETINOIN_RESPONSE_DN	2.67629198208694
						FUJII_YBX1_TARGETS_DN	1.65510632127594			HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP	2.20713300472105	SCHOEN_NFKB_SIGNALING	1.72604235635984	MARTINEZ_TP53_TARGETS_DN	1.60318328036169			REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	1.4969901003995	BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN	1.47102814544933	WP_ENERGY_METABOLISM	1.56769174690993	LIU_COMMON_CANCER_GENES	2.55553004172232
						BENPORATH_CYCLING_GENES	1.64290928135779			MORI_MATURE_B_LYMPHOCYTE_UP	2.20713300472105	KAAB_HEART_ATRIUM_VS_VENTRICLE_UP	1.68765678017479	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN	1.60194259485348			REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	1.4969901003995	LEE_LIVER_CANCER_CIPROFIBRATE_DN	1.42582932596513	SCHEIDEREIT_IKK_INTERACTING_PROTEINS	1.56769174690993	BILANGES_SERUM_RESPONSE_TRANSLATION	2.55553004172232
						MARTINEZ_RESPONSE_TO_TRABECTEDIN_DN	1.63145125158729			REACTOME_SIGNALING_BY_INTERLEUKINS	2.20624652192337	CADWELL_ATG16L1_TARGETS_UP	1.67694166136451	LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT	1.60194259485348			REACTOME_RHOC_GTPASE_CYCLE	1.4969901003995	LEE_LIVER_CANCER_SURVIVAL_UP	1.42582932596513	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS	1.56769174690993	ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP	2.53401603161161
						DODD_NASOPHARYNGEAL_CARCINOMA_DN	1.61099487495389			WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY	2.18671713327502	CORRE_MULTIPLE_MYELOMA_DN	1.65349181377051	NGUYEN_NOTCH1_TARGETS_DN	1.60194259485348			LIN_NPAS4_TARGETS_UP	1.4732802004059	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	1.41276047911542	MITSIADES_RESPONSE_TO_APLIDIN_UP	1.56639338391644	PUJANA_BRCA1_PCC_NETWORK	2.50911609753667
						ZHANG_BREAST_CANCER_PROGENITORS_UP	1.54820279495474			FERRANDO_LYL1_NEIGHBORS	2.17760488785461	RUAN_RESPONSE_TO_TNF_DN	1.65349181377051	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP	1.59689814081508			PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP	1.4732802004059	WP_ONE_CARBON_METABOLISM	1.41276047911542	DELACROIX_RAR_BOUND_ES	1.56639338391644	DIRMEIER_LMP1_RESPONSE_LATE_DN	2.24272787467545
						MARKEY_RB1_ACUTE_LOF_UP	1.54820097078929			REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	2.17760488785461	PID_VEGFR1_2_PATHWAY	1.65349181377051	WU_CELL_MIGRATION	1.59013790918304			CUI_TCF21_TARGETS_2_DN	1.46229994302264	VARELA_ZMPSTE24_TARGETS_DN	1.41276047911542	MEISSNER_BRAIN_HCP_WITH_H3K27ME3	1.53806004200178	NADLER_HYPERGLYCEMIA_AT_OBESITY	2.12249043960306
						WONG_EMBRYONIC_STEM_CELL_CORE	1.54820097078929			BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	2.14566584602978	REACTOME_SYNDECAN_INTERACTIONS	1.65349181377051	DURCHDEWALD_SKIN_CARCINOGENESIS_DN	1.57602933726358			IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR	1.45608646275207	BOYAULT_LIVER_CANCER_SUBCLASS_G123_DN	1.41276047911542	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	1.53068189944072	YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP	2.12249043960306
						MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	1.51182562670905			UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN	2.10051946544056	VECCHI_GASTRIC_CANCER_EARLY_DN	1.6432191183711	BORLAK_LIVER_CANCER_EGF_UP	1.52875741678619			NABA_MATRISOME_ASSOCIATED	1.42181324598426	BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP	1.35253844064781	WANG_CISPLATIN_RESPONSE_AND_XPC_DN	1.53068189944072	ENK_UV_RESPONSE_KERATINOCYTE_UP	2.04705987911961
						BURTON_ADIPOGENESIS_3	1.51182562670905			REACTOME_INTERFERON_SIGNALING	2.10051946544056	MCBRYAN_PUBERTAL_TGFB1_TARGETS_DN	1.6255574826293	HOSHIDA_LIVER_CANCER_SUBCLASS_S2	1.52875741678619			REACTOME_SIGNALING_BY_GPCR	1.4153263303016	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	1.31525074833131	BROWNE_HCMV_INFECTION_14HR_DN	1.49262381124755	ABE_INNER_EAR	2.01804239801903
						LEE_EARLY_T_LYMPHOCYTE_UP	1.51182562670905			BROWNE_HCMV_INFECTION_48HR_DN	2.07646155095248	BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN	1.62330144351545	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1.52875741678619			WP_ENDOMETRIAL_CANCER	1.40898014784493	CAIRO_HEPATOBLASTOMA_DN	1.31402406330538	AMUNDSON_RESPONSE_TO_ARSENITE	1.46799045715439	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	2.01804239801903
						DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP	1.47040572783861			WEST_ADRENOCORTICAL_TUMOR_DN	2.07500532034588	GRUETZMANN_PANCREATIC_CANCER_UP	1.61168682262323	DACOSTA_UV_RESPONSE_VIA_ERCC3_DN	1.5202321676244			WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	1.40898014784493			PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN	1.46799045715439	NUTT_GBM_VS_AO_GLIOMA_DN	1.92582391505875
						BLANCO_MELO_SARS_COV_1_INFECTION_MCR5_CELLS_UP	1.45160112289246			DACOSTA_UV_RESPONSE_VIA_ERCC3_UP	2.06661692031551	KATSANOU_ELAVL1_TARGETS_DN	1.60072872538137	PHONG_TNF_RESPONSE_NOT_VIA_P38	1.5202321676244			GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_DN	1.40898014784493			STEIN_ESRRA_TARGETS_UP	1.46799045715439	ONKEN_UVEAL_MELANOMA_DN	1.86099686949438
						ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN	1.45160112289246			WP_NETRINUNC5B_SIGNALING_PATHWAY	2.05635670094016	BOQUEST_STEM_CELL_DN	1.56193340166692	RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP	1.513044135642			REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	1.40898014784493			PLASARI_TGFB1_TARGETS_10HR_UP	1.45859673949531	CAVARD_LIVER_CANCER_MALIGNANT_VS_BENIGN	1.84336034751276
						EGUCHI_CELL_CYCLE_RB1_TARGETS	1.45160112289246			PID_ATF2_PATHWAY	2.05635670094016	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.56193340166692	WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP	1.513044135642			REACTOME_RHOA_GTPASE_CYCLE	1.40898014784493			BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_DN	1.45359784210005	AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	1.76886076369972
						KAUFFMANN_MELANOMA_RELAPSE_UP	1.45160112289246			REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	2.05635670094016	NABA_CORE_MATRISOME	1.55870006039392	DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN	1.49131070117222			WP_REGULATION_OF_ACTIN_CYTOSKELETON	1.40622989781534			ZHAN_MULTIPLE_MYELOMA_CD2_UP	1.45359784210005	TIEN_INTESTINE_PROBIOTICS_24HR_DN	1.58123047091251
						KAUFFMANN_DNA_REPLICATION_GENES	1.45160112289246			REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	2.05635670094016	WP_SOMATIC_SEX_DETERMINATION	1.5527191364611	ENK_UV_RESPONSE_EPIDERMIS_DN	1.48567808538799			REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	1.40622989781534			MATTHEWS_AP1_TARGETS	1.45359784210005	REACTOME_L1CAM_INTERACTIONS	1.58123047091251
						ZHAN_MULTIPLE_MYELOMA_PR_UP	1.45160112289246			SMID_BREAST_CANCER_LUMINAL_B_DN	2.03900597591774	GALIE_TUMOR_ANGIOGENESIS	1.5527191364611	RUIZ_TNC_TARGETS_UP	1.45326300977563			REACTOME_ION_CHANNEL_TRANSPORT	1.40622989781534			MARSON_FOXP3_TARGETS_DN	1.45359784210005	ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_DN	1.46711142392095
						KAMMINGA_EZH2_TARGETS	1.45160112289246			LOPEZ_MBD_TARGETS	2.03900597591774	RUAN_RESPONSE_TO_TROGLITAZONE_DN	1.5527191364611	CAIRO_HEPATOBLASTOMA_CLASSES_DN	1.45326300977563			BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	1.40305667564744			KERLEY_RESPONSE_TO_CISPLATIN_UP	1.45359784210005	WU_HBX_TARGETS_1_UP	1.46711142392095
						SMID_BREAST_CANCER_LUMINAL_A_DN	1.45160112289246			BENPORATH_NANOG_TARGETS	2.0263496325819	BIOCARTA_UCALPAIN_PATHWAY	1.5527191364611	WELCSH_BRCA1_TARGETS_UP	1.44579355074065			BENPORATH_ES_1	1.38769080798882			DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	1.45359784210005	LIN_MELANOMA_COPY_NUMBER_DN	1.46711142392095
						REICHERT_G1S_REGULATORS_AS_PI3K_TARGETS	1.45160112289246			YAGI_AML_FAB_MARKERS	2.01356217392641	PID_AURORA_B_PATHWAY	1.5527191364611	SERVITJA_ISLET_HNF1A_TARGETS_DN	1.44579355074065			PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN	1.35242296963248			BURTON_ADIPOGENESIS_5	1.45359784210005	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1.46711142392095
						BIOCARTA_RANKL_PATHWAY	1.45160112289246			MCBRYAN_PUBERTAL_BREAST_4_5WK_DN	2.01356217392641	REACTOME_NICOTINATE_METABOLISM	1.5527191364611	WP_ENDODERM_DIFFERENTIATION	1.44579355074065			KEGG_CALCIUM_SIGNALING_PATHWAY	1.35242296963248			VILIMAS_NOTCH1_TARGETS_UP	1.45359784210005	WP_GLIAL_CELL_DIFFERENTIATION	1.46711142392095
						BIOCARTA_G2_PATHWAY	1.45160112289246			BROWNE_HCMV_INFECTION_20HR_UP	2.01356217392641	REACTOME_NICOTINAMIDE_SALVAGING	1.5527191364611	CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN	1.44165657859651			REACTOME_RHO_GTPASE_CYCLE	1.35242296963248			REACTOME_INOSITOL_PHOSPHATE_METABOLISM	1.45359784210005	WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1.46711142392095
						BIOCARTA_CELLCYCLE_PATHWAY	1.45160112289246			SMID_BREAST_CANCER_BASAL_UP	1.99454377116879	WONG_ADULT_TISSUE_STEM_MODULE	1.54199823067458	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_DN	1.43942282807678			IVANOVA_HEMATOPOIESIS_MATURE_CELL	1.34331087920129			REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	1.45359784210005	WP_MITOCHONDRIAL_CIII_ASSEMBLY	1.46711142392095
						REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX	1.45160112289246			JACKSON_DNMT1_TARGETS_UP	1.99400661645525	YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP	1.53344111472957	POS_HISTAMINE_RESPONSE_NETWORK	1.43942282807678			XU_GH1_AUTOCRINE_TARGETS_DN	1.34331087920129			LU_EZH2_TARGETS_DN	1.44904841832028	WHITESIDE_CISPLATIN_RESISTANCE_DN	1.46711142392095
