0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value	13	13_value	14	14_value
		MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED	1.46327457940556	PLASARI_TGFB1_TARGETS_10HR_DN	2.73224244178966	WP_JOUBERT_SYNDROME	1.34192970455713	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	1.93071370116291	KEGG_LYSOSOME	1.99479392059205	KEGG_CELL_ADHESION_MOLECULES_CAMS	1.56966869910002	NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON	1.41678781494774	NABA_MATRISOME	2.21040547148809	OSADA_ASCL1_TARGETS_UP	1.99114706388999	LIM_MAMMARY_STEM_CELL_DN	1.53542245866231	TSENG_IRS1_TARGETS_DN	1.6965877934079	REACTOME_HSF1_ACTIVATION	3.72052051110279	WONG_EMBRYONIC_STEM_CELL_CORE	19.7047513270177	DESERT_PERIPORTAL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	1.34647575142732
		REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	1.46327457940556	SWEET_LUNG_CANCER_KRAS_DN	2.7020712930311	SMID_BREAST_CANCER_RELAPSE_IN_LIVER_UP	1.34192970455713	ABE_VEGFA_TARGETS_30MIN	1.88714043061941	BLUM_RESPONSE_TO_SALIRASIB_UP	1.99479392059205	PRAMOONJAGO_SOX4_TARGETS_UP	1.56805752005607	LEE_LIVER_CANCER_DENA_DN	1.41678781494774	PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP	2.15784165798187	HANN_RESISTANCE_TO_BCL2_INHIBITOR_UP	1.99114706388999	MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN	1.47570599327352	DIRMEIER_LMP1_RESPONSE_LATE_DN	1.64550683656942	REACTOME_ATTENUATION_PHASE	3.72052051110279	BERENJENO_TRANSFORMED_BY_RHOA_UP	19.6637031901004	TARTE_PLASMA_CELL_VS_PLASMABLAST_DN	1.34647575142732
		WP_SYNAPTIC_VESICLE_PATHWAY	1.43578636132701	GERY_CEBP_TARGETS	2.70199694045126	KEGG_SELENOAMINO_ACID_METABOLISM	1.34192970455713	DURCHDEWALD_SKIN_CARCINOGENESIS_DN	1.88405793295411	SWEET_LUNG_CANCER_KRAS_UP	1.99294405024485	MCGARVEY_SILENCED_BY_METHYLATION_IN_COLON_CANCER	1.54951852256605	LEE_LIVER_CANCER_E2F1_DN	1.41678781494774	REACTOME_COLLAGEN_DEGRADATION	2.09348321856767	WP_SYNAPTIC_VESICLE_PATHWAY	1.99114706388999	WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.47570599327352	BIOCARTA_PDZS_PATHWAY	1.64550683656942	REACTOME_PERK_REGULATES_GENE_EXPRESSION	3.72052051110279	GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP	19.2952749353788	HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_DN	1.33135505320464
		KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1.43578636132701	MARTINEZ_RB1_AND_TP53_TARGETS_UP	2.69941433472862	SA_MMP_CYTOKINE_CONNECTION	1.34192970455713	LE_EGR2_TARGETS_DN	1.88405793295411	JOHNSTONE_PARVB_TARGETS_3_UP	1.96597543946992	TSAI_RESPONSE_TO_RADIATION_THERAPY	1.54951852256605	WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	1.40621276933675	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	2.09348321856767	RODRIGUES_DCC_TARGETS_DN	1.99114706388999	TAKAO_RESPONSE_TO_UVB_RADIATION_UP	1.47570599327352	REACTOME_MYOGENESIS	1.64550683656942	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	3.72052051110279	BLUM_RESPONSE_TO_SALIRASIB_DN	19.1520204945412	VISALA_AGING_LYMPHOCYTE_DN	1.33135505320464
		REACTOME_PLATELET_HOMEOSTASIS	1.43578636132701	KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN	2.69081655020694	MEBARKI_HCC_PROGENITOR_FZD8CRD_DN	1.33156274380959	DELACROIX_RAR_BOUND_ES	1.86153244531877	HELLER_HDAC_TARGETS_DN	1.95072414085666	VALK_AML_CLUSTER_13	1.54951852256605	WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	1.40621276933675	ZHANG_GATA6_TARGETS_DN	2.02592137275421	BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2	1.99114706388999	REACTOME_CELL_JUNCTION_ORGANIZATION	1.46996351474566	REN_ALVEOLAR_RHABDOMYOSARCOMA_UP	1.64051789663947	REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	3.72052051110279	PUJANA_BRCA2_PCC_NETWORK	18.9086131985236	ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN	1.33135505320464
		KAYO_AGING_MUSCLE_UP	1.38701208101348	NABA_ECM_GLYCOPROTEINS	2.62605095947011	COLDREN_GEFITINIB_RESISTANCE_DN	1.3282237610911	BLALOCK_ALZHEIMERS_DISEASE_UP	1.85113797528363	RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	1.94555063759838	WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	1.54951852256605	BOYAULT_LIVER_CANCER_SUBCLASS_G123_DN	1.40621276933675	REACTOME_MET_ACTIVATES_PTK2_SIGNALING	2.02592137275421	CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN	1.97405071177259	YAMASHITA_LIVER_CANCER_STEM_CELL_UP	1.36293653438876	KAAB_HEART_ATRIUM_VS_VENTRICLE_DN	1.58711969806848	PODAR_RESPONSE_TO_ADAPHOSTIN_UP	3.7172276108368	BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN	18.6363898740485	LINSLEY_MIR16_TARGETS	1.33135505320464
		WP_DOPAMINERGIC_NEUROGENESIS	1.37142177881671	ZHU_CMV_ALL_DN	2.6077430310056			GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	1.83905003441541	REACTOME_TRANSPORT_OF_SMALL_MOLECULES	1.94335888209499	WACKER_HYPOXIA_TARGETS_OF_VHL	1.54951852256605	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	1.40621276933675	REACTOME_MET_PROMOTES_CELL_MOTILITY	2.02592137275421	REACTOME_INFECTIOUS_DISEASE	1.93984444058221			REACTOME_CARDIAC_CONDUCTION	1.5189634406477	NAGASHIMA_NRG1_SIGNALING_UP	3.69142307859037	DODD_NASOPHARYNGEAL_CARCINOMA_DN	18.2172049801673	KINNEY_DNMT1_METHYLATION_TARGETS	1.33135505320464
		DAWSON_METHYLATED_IN_LYMPHOMA_TCL1	1.31487376284387	FARMER_BREAST_CANCER_CLUSTER_4	2.5754821093117			BOQUEST_STEM_CELL_DN	1.80514234008974	RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP	1.90081174586393	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	1.53871493451166	REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	1.40621276933675	DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	2.01794359106936	WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	1.87994619380199			BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS	1.51105831914727	HELLER_HDAC_TARGETS_DN	3.6354294730895	HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	17.8914540661319	WP_PURINE_METABOLISM	1.33135505320464
				THEODOROU_MAMMARY_TUMORIGENESIS	2.5754821093117			TSAI_RESPONSE_TO_IONIZING_RADIATION	1.76680001608524	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	1.88855692957154	CHICAS_RB1_TARGETS_SENESCENT	1.52200697959539	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	1.39891804900678	PID_INTEGRIN1_PATHWAY	2.0023966488945	KARLSSON_TGFB1_TARGETS_DN	1.87139437042174			REACTOME_CREATINE_METABOLISM	1.51105831914727	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN	3.6354294730895	NUYTTEN_EZH2_TARGETS_DN	17.6976215425469	SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN	1.33135505320464
				KIM_GLIS2_TARGETS_UP	2.55603289249405			YANG_BREAST_CANCER_ESR1_LASER_DN	1.75104515758065	WP_PROXIMAL_TUBULE_TRANSPORT	1.88786872583762	SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP	1.49271009069963	KIM_WT1_TARGETS_12HR_DN	1.3415347546036	MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	1.97370547651675	KAAB_HEART_ATRIUM_VS_VENTRICLE_UP	1.84452360376449			MARTINEZ_TP53_TARGETS_UP	1.49140242625725	SHEPARD_CRASH_AND_BURN_MUTANT_UP	3.63166898316497	ODONNELL_TFRC_TARGETS_DN	17.566687521967	XU_AKT1_TARGETS_6HR	1.33135505320464
				WESTON_VEGFA_TARGETS	2.55603289249405			COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	1.75104515758065	BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS	1.87263894787298	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP	1.43856708300928	WU_SILENCED_BY_METHYLATION_IN_BLADDER_CANCER	1.33728624448309	LIU_PROSTATE_CANCER_DN	1.92190831588561	STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	1.80283858988009			KEGG_FOCAL_ADHESION	1.48755791283262	PHONG_TNF_TARGETS_UP	3.63026830050494	BASAKI_YBX1_TARGETS_UP	17.3944687260243	ONO_AML1_TARGETS_DN	1.33135505320464
				DELYS_THYROID_CANCER_DN	2.54979806435933			WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY	1.75104515758065	BRUNO_HEMATOPOIESIS	1.87263894787298	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	1.43369370842512	LEE_LIVER_CANCER_CIPROFIBRATE_DN	1.33728624448309	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	1.90317488042011	RAMALHO_STEMNESS_DN	1.77971302824868			BORCZUK_MALIGNANT_MESOTHELIOMA_DN	1.39776083389689	KEGG_ALZHEIMERS_DISEASE	3.63026830050494	KONG_E2F3_TARGETS	17.042502409331	REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	1.33135505320464
				BERENJENO_TRANSFORMED_BY_RHOA_DN	2.54979806435933			RODWELL_AGING_KIDNEY_NO_BLOOD_UP	1.74170718064202	MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP	1.87263894787298	WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	1.43369370842512	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	1.33728624448309	SIMBULAN_UV_RESPONSE_IMMORTALIZED_DN	1.88779064740616	HARRIS_BRAIN_CANCER_PROGENITORS	1.77971302824868			WP_EBOLA_VIRUS_PATHWAY_ON_HOST	1.39776083389689	WP_IL18_SIGNALING_PATHWAY	3.57359511136623	GAVIN_FOXP3_TARGETS_CLUSTER_P6	17.042502409331	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	1.33135505320464
				REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	2.54979806435933			GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP	1.71547630228124	REACTOME_INSULIN_RECEPTOR_RECYCLING	1.83530443829686	REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	1.43369370842512			KLEIN_PRIMARY_EFFUSION_LYMPHOMA_DN	1.88779064740616	STEIN_ESR1_TARGETS	1.77971302824868			HUMMERICH_MALIGNANT_SKIN_TUMOR_DN	1.39776083389689	RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	3.57359511136623	ISHIDA_E2F_TARGETS	17.042502409331	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	1.33135505320464
				UEDA_CENTRAL_CLOCK	2.50991663499436			BURTON_ADIPOGENESIS_9	1.67733647504637	REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	1.83530443829686	WP_NUCLEAR_RECEPTORS_METAPATHWAY	1.41116651764226			REACTOME_SIGNALING_BY_MET	1.88779064740616	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1.76463155561069			REACTOME_GLUCONEOGENESIS	1.39776083389689	ENK_UV_RESPONSE_KERATINOCYTE_UP	3.55869642732058	MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	16.5626016340744		
				BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN	2.50151934764398			WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME	1.65781864980635	REACTOME_AMINO_ACIDS_REGULATE_MTORC1	1.83530443829686	LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_UP	1.40365109538635			BAKKER_FOXO3_TARGETS_DN	1.81813860137229	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	1.76463155561069			BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A	1.37886432571225	BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	3.55714145927365	TARTE_PLASMA_CELL_VS_PLASMABLAST_DN	16.4417644935991		
				WANG_MLL_TARGETS	2.46910663296347			LEE_SP4_THYMOCYTE	1.59930872482547	JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_UP	1.80369637375781	KEGG_TIGHT_JUNCTION	1.40365109538635			TCGA_GLIOBLASTOMA_COPY_NUMBER_UP	1.81429548307273	REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	1.76463155561069			DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP	1.31296507397974	PID_SMAD2_3NUCLEAR_PATHWAY	3.51234287706088	PUJANA_BRCA1_PCC_NETWORK	16.3290872736653		
				CHANDRAN_METASTASIS_DN	2.46906576214314			ABE_VEGFA_TARGETS	1.59930872482547	CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP	1.80369637375781	RODRIGUES_NTN1_TARGETS_DN	1.37599603157507			MCCABE_HOXC6_TARGETS_CANCER_DN	1.81429548307273	REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	1.76463155561069					REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	3.48422065114957	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP	16.2601617967402		
				LIM_MAMMARY_STEM_CELL_UP	2.46655208502711			NAGASHIMA_EGF_SIGNALING_UP	1.59740857504322	REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	1.80061264999709	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1.37599603157507			NOJIMA_SFRP2_TARGETS_DN	1.81429548307273	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	1.76463155561069					REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	3.48422065114957	CROONQUIST_NRAS_SIGNALING_DN	15.9770871512626		
				RIGGI_EWING_SARCOMA_PROGENITOR_DN	2.43940342395518			GOZGIT_ESR1_TARGETS_UP	1.59706804347548	VERHAAK_GLIOBLASTOMA_MESENCHYMAL	1.77778025588721	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_DN	1.37130791282601			REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	1.81429548307273	REACTOME_SIGNAL_AMPLIFICATION	1.76463155561069					DANG_REGULATED_BY_MYC_DN	3.46216428750419	LINDGREN_BLADDER_CANCER_CLUSTER_3_UP	15.9124373558599		
				LIU_PROSTATE_CANCER_DN	2.42034196613232			CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN	1.59706804347548	WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN	1.76185441967921	IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_DN	1.37130791282601			WU_CELL_MIGRATION	1.8074151990495	REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	1.76463155561069					CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN	3.41005545457755	SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	15.7094486806957		
				REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.41645728063285			GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_UP	1.55852557631293	HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP	1.76185441967921	VISALA_AGING_LYMPHOCYTE_DN	1.37130791282601			ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_DN	1.76621654968667	REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	1.76463155561069					WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER	3.40284840276017	CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN	15.4359763222096		
				LINDGREN_BLADDER_CANCER_CLUSTER_2B	2.40734761481327			SEKI_INFLAMMATORY_RESPONSE_LPS_UP	1.55852557631293	SESTO_RESPONSE_TO_UV_C0	1.76185441967921	PID_INTEGRIN_CS_PATHWAY	1.37130791282601			DE_YY1_TARGETS_DN	1.76621654968667	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	1.76463155561069					GRUETZMANN_PANCREATIC_CANCER_UP	3.38452695279246	MARKEY_RB1_ACUTE_LOF_UP	15.3265131345443		
				TAVAZOIE_METASTASIS	2.38142193038054			REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	1.55852557631293	TIEN_INTESTINE_PROBIOTICS_24HR_DN	1.76185441967921	WP_HFE_EFFECT_ON_HEPCIDIN_PRODUCTION	1.37130791282601			REACTOME_SIGNALING_BY_PDGF	1.76621654968667	REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	1.76463155561069					HILLION_HMGA1_TARGETS	3.30071278386694	LE_EGR2_TARGETS_UP	15.1443102473312		
				POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_DN	2.38142193038054			MARTINEZ_RB1_TARGETS_DN	1.54576834619139	GRUETZMANN_PANCREATIC_CANCER_UP	1.74080954859241	WP_FATTY_ACID_OMEGA_OXIDATION	1.37130791282601			KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.73882428759379	REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	1.76463155561069					DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_DN	3.28683429371151	PATIL_LIVER_CANCER	14.9964410557776		
				HAN_JNK_SINGALING_UP	2.37782334802297			LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP	1.53396975379838	GOZGIT_ESR1_TARGETS_UP	1.73549824887712	SAENZ_DETOX_PATHWAY_AND_CARCINOGENESIS_DN	1.37130791282601			REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1.68112226311852	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	1.76463155561069					WEIGEL_OXIDATIVE_STRESS_RESPONSE	3.28683429371151	VECCHI_GASTRIC_CANCER_EARLY_UP	14.9021436224391		
				BRUINS_UVC_RESPONSE_LATE	2.35618608951841			ZHENG_BOUND_BY_FOXP3	1.5224227673175	MARTORIATI_MDM4_TARGETS_FETAL_LIVER_UP	1.73549824887712	FARMER_BREAST_CANCER_CLUSTER_1	1.37130791282601			TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_UP	1.66461886839697	REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	1.76463155561069					KRIGE_AMINO_ACID_DEPRIVATION	3.28683429371151	MITSIADES_RESPONSE_TO_APLIDIN_DN	14.8173769369015		
				HAN_SATB1_TARGETS_UP	2.35249767101183			LANDIS_ERBB2_BREAST_TUMORS_65_UP	1.5141673762289	WEI_MYCN_TARGETS_WITH_E_BOX	1.72873737913532	GRANDVAUX_IRF3_TARGETS_UP	1.37130791282601			RIZ_ERYTHROID_DIFFERENTIATION_6HR	1.65796329255658	REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	1.76463155561069					SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_PRE_TREATMENT_UP	3.28683429371151	BENPORATH_PROLIFERATION	14.6712226103642		
				LANDIS_BREAST_CANCER_PROGRESSION_DN	2.34969022051168			BENPORATH_ES_2	1.5141673762289	JAEGER_METASTASIS_DN	1.71984443028501	GENTILE_UV_LOW_DOSE_UP	1.37130791282601			YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_DN	1.65796329255658	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	1.76463155561069					REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	3.28683429371151	KANG_DOXORUBICIN_RESISTANCE_UP	14.6712226103642		
				SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP	2.3338694718003			MIKKELSEN_DEDIFFERENTIATED_STATE_DN	1.5141673762289	LENAOUR_DENDRITIC_CELL_MATURATION_UP	1.7188298154942	BIOCARTA_VEGF_PATHWAY	1.37130791282601			HUANG_FOXA2_TARGETS_UP	1.65796329255658	REACTOME_GABA_RECEPTOR_ACTIVATION	1.76463155561069					JOHNSTONE_PARVB_TARGETS_2_UP	3.20505702230482	LEE_EARLY_T_LYMPHOCYTE_UP	14.6712226103642		
				KONDO_EZH2_TARGETS	2.32342309600528			REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION	1.5141673762289	KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP	1.70595954369898	REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	1.37130791282601			HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_DN	1.65796329255658	REACTOME_GABA_B_RECEPTOR_ACTIVATION	1.76463155561069					PLASARI_TGFB1_TARGETS_1HR_UP	3.20505702230482	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN	14.6131653569045		
				REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	2.30863633875855			REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	1.5141673762289	ODONNELL_TARGETS_OF_MYC_AND_TFRC_UP	1.6818583684484	REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE	1.37130791282601			PECE_MAMMARY_STEM_CELL_DN	1.65796329255658	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	1.74232115980371					MARTENS_TRETINOIN_RESPONSE_DN	3.16071894824964	WINNEPENNINCKX_MELANOMA_METASTASIS_UP	14.4211537245381		
				MITSIADES_RESPONSE_TO_APLIDIN_UP	2.28313868917721			CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5	1.5127519317327	ZHAN_MULTIPLE_MYELOMA_CD1_DN	1.6818583684484	NABA_SECRETED_FACTORS	1.37120202746956			SCHOEN_NFKB_SIGNALING	1.65796329255658	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	1.73805646839542					SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP	3.14799808212535	WHITFIELD_CELL_CYCLE_G2	14.2270475341708		
				WILCOX_RESPONSE_TO_PROGESTERONE_DN	2.26159096618942			ALFANO_MYC_TARGETS	1.5127519317327	WONG_MITOCHONDRIA_GENE_MODULE	1.6818583684484	SUMI_HNF4A_TARGETS	1.33114747205695			REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	1.65715884214599	GUO_HEX_TARGETS_UP	1.68865990636988					BILBAN_B_CLL_LPL_DN	3.11747205968929	BIDUS_METASTASIS_UP	14.1833213181256		
				SMID_BREAST_CANCER_LUMINAL_A_UP	2.26159096618942			WONG_ADULT_TISSUE_STEM_MODULE	1.50401691252906	REACTOME_CIRCADIAN_CLOCK	1.6818583684484	NABA_PROTEOGLYCANS	1.33114747205695			NABA_ECM_GLYCOPROTEINS	1.64043290576399	LIN_NPAS4_TARGETS_DN	1.68865990636988					SHIN_B_CELL_LYMPHOMA_CLUSTER_5	3.11747205968929	ZHAN_MULTIPLE_MYELOMA_PR_UP	13.9183113618218		
				MASSARWEH_TAMOXIFEN_RESISTANCE_UP	2.23588846327459			VANTVEER_BREAST_CANCER_ESR1_DN	1.47385303991239	HOLLMANN_APOPTOSIS_VIA_CD40_DN	1.67050930553707	BROWNE_HCMV_INFECTION_4HR_UP	1.33114747205695			FOSTER_KDM1A_TARGETS_UP	1.62543873503448	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	1.67065107876281					LEE_AGING_MUSCLE_UP	3.11747205968929	KAMMINGA_EZH2_TARGETS	13.9183113618218		
				DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN	2.20329955488218			SHEPARD_BMYB_TARGETS	1.47385303991239	CAIRO_HEPATOBLASTOMA_CLASSES_DN	1.67050930553707	KEGG_RETINOL_METABOLISM	1.33114747205695			MAINA_VHL_TARGETS_UP	1.60754644584923	SCHLOSSER_SERUM_RESPONSE_DN	1.64762859809988					RIZ_ERYTHROID_DIFFERENTIATION_CCNE1	3.11747205968929	WHITFIELD_CELL_CYCLE_LITERATURE	13.9183113618218		
				WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA	2.20329955488218			MCBRYAN_PUBERTAL_BREAST_3_4WK_DN	1.46866354725435	HAMAI_APOPTOSIS_VIA_TRAIL_UP	1.66412087378592	REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA	1.33114747205695			ONDER_CDH1_TARGETS_3_UP	1.60754644584923	CAIRO_LIVER_DEVELOPMENT_UP	1.61852447570854					REACTOME_CELLULAR_SENESCENCE	3.11747205968929	REACTOME_CELL_CYCLE_CHECKPOINTS	13.9183113618218		
