0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4	0.567794311769871	REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	0.686789268061746	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1	0.518078225475325	GOLUB_ALL_VS_AML_UP	0.648369009466476	REACTOME_CELLULAR_HEXOSE_TRANSPORT	0.559204339297366	NUTT_GBM_VS_AO_GLIOMA_UP	1.17775947821871	DELASERNA_TARGETS_OF_MYOD_AND_SMARCA4	0.857894783089343	LEE_AGING_MUSCLE_DN	0.741150964081302	REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.749502914573446	KIM_HYPOXIA	0.769833426190469	REACTOME_SENSORY_PERCEPTION	0.586661427120096	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_UP	0.837750683201331	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	0.339191645686218
RIEGE_DELTANP63_DIRECT_TARGETS_UP	0.567794311769871	REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	0.686789268061746	REACTOME_SEROTONIN_RECEPTORS	0.518078225475325	ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_DN	0.648369009466476	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.559204339297366	RAY_TARGETS_OF_P210_BCR_ABL_FUSION_UP	1.17775947821871	YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN	0.857894783089343	DAZARD_UV_RESPONSE_CLUSTER_G4	0.741150964081302	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.749502914573446	HU_GENOTOXIC_DAMAGE_24HR	0.769833426190469	YAGI_AML_WITH_INV_16_TRANSLOCATION	0.572887032992884	HUMMEL_BURKITTS_LYMPHOMA_DN	0.837750683201331	DELACROIX_RARG_BOUND_MEF	0.339191645686218
ZHU_CMV_ALL_UP	0.567794311769871	REACTOME_ARMS_MEDIATED_ACTIVATION	0.686789268061746	REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.518078225475325	ASTIER_INTEGRIN_SIGNALING	0.648369009466476	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.559204339297366	HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP	1.17775947821871	BIOCARTA_SALMONELLA_PATHWAY	0.857894783089343	GENTILE_UV_RESPONSE_CLUSTER_D1	0.741150964081302	REACTOME_ANCHORING_FIBRIL_FORMATION	0.749502914573446	CHIBA_RESPONSE_TO_TSA_DN	0.769833426190469	DANG_BOUND_BY_MYC	0.572887032992884	NADERI_BREAST_CANCER_PROGNOSIS_UP	0.837750683201331	GARY_CD5_TARGETS_UP	0.321708818246345
BROWNE_HCMV_INFECTION_6HR_DN	0.567794311769871	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.686789268061746	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	0.518078225475325	MA_MYELOID_DIFFERENTIATION_UP	0.648369009466476	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	0.559204339297366	KESHELAVA_MULTIPLE_DRUG_RESISTANCE	1.17775947821871	BIOCARTA_RAB_PATHWAY	0.857894783089343	LEE_CALORIE_RESTRICTION_MUSCLE_DN	0.741150964081302	REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION	0.749502914573446	SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_UP	0.769833426190469	GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_DN	0.569071344298408	BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN	0.837750683201331	ENK_UV_RESPONSE_KERATINOCYTE_DN	0.321708818246345
GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB	0.567794311769871	REACTOME_SIGNALLING_TO_ERKS	0.686789268061746	REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS	0.518078225475325	HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR	0.648369009466476	REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	0.559204339297366	PHONG_TNF_TARGETS_DN	1.17775947821871	BIOCARTA_MAL_PATHWAY	0.857894783089343	DE_YY1_TARGETS_UP	0.741150964081302	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	0.749502914573446	WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_UP	0.769833426190469	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP	0.569071344298408	SAENZ_DETOX_PATHWAY_AND_CARCINOGENESIS_DN	0.837750683201331	MOHANKUMAR_HOXA1_TARGETS_UP	0.321708818246345
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.567794311769871	REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	0.686789268061746	REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	0.518078225475325	EHRLICH_ICF_SYNDROM_UP	0.648369009466476	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	0.559204339297366	GENTLES_LEUKEMIC_STEM_CELL_UP	1.17775947821871	PID_CDC42_REG_PATHWAY	0.857894783089343	MCCABE_HOXC6_TARGETS_DN	0.741150964081302	REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS	0.749502914573446	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	0.769833426190469	FOSTER_TOLERANT_MACROPHAGE_UP	0.55306704437226	BREUHAHN_GROWTH_FACTOR_SIGNALING_IN_LIVER_CANCER	0.837750683201331	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	0.321708818246345
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP	0.567783594295531	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.686789268061746	REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	0.518078225475325	MACLACHLAN_BRCA1_TARGETS_UP	0.648369009466476	REACTOME_ENDOGENOUS_STEROLS	0.559204339297366	PID_RXR_VDR_PATHWAY	1.17775947821871	REACTOME_SIGNALING_BY_ACTIVIN	0.857894783089343	SAGIV_CD24_TARGETS_UP	0.741150964081302	REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.749502914573446	DELPUECH_FOXO3_TARGETS_DN	0.769833426190469	OHGUCHI_LIVER_HNF4A_TARGETS_DN	0.55306704437226	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_UP	0.837750683201331	REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	0.321708818246345
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	0.567783594295531	REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	0.686789268061746	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX	0.518078225475325	CHEN_ETV5_TARGETS_TESTIS	0.648369009466476	REACTOME_HYALURONAN_METABOLISM	0.559204339297366	PID_INTEGRIN5_PATHWAY	1.17775947821871	REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION	0.857894783089343	SMID_BREAST_CANCER_ERBB2_DN	0.741150964081302	REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS	0.749502914573446	BIOCARTA_HIF_PATHWAY	0.769833426190469	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.55306704437226	WHITEHURST_PACLITAXEL_SENSITIVITY	0.837750683201331	SENESE_HDAC3_TARGETS_DN	0.313438301058066
KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP	0.564965999791452	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	0.686789268061746	REACTOME_SIGNALING_BY_NTRK2_TRKB	0.518078225475325	ZHANG_GATA6_TARGETS_UP	0.648369009466476	REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE	0.559204339297366	WP_WHITE_FAT_CELL_DIFFERENTIATION	1.17775947821871	REACTOME_ACTIVATION_OF_C3_AND_C5	0.857894783089343	MATZUK_LUTEAL_GENES	0.741150964081302	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	0.749502914573446	BIOCARTA_RHO_PATHWAY	0.769833426190469	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.55306704437226	PETROVA_PROX1_TARGETS_DN	0.837750683201331	BENPORATH_ES_1	0.313438301058066
MOHANKUMAR_HOXA1_TARGETS_DN	0.563677548349538	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	0.686789268061746	REACTOME_RHOC_GTPASE_CYCLE	0.518078225475325	MCGOWAN_RSP6_TARGETS_UP	0.648369009466476	REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS	0.559204339297366	WP_TGFB_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION	1.17775947821871	REACTOME_THYROXINE_BIOSYNTHESIS	0.857894783089343	MATZUK_MALE_REPRODUCTION_SERTOLI	0.741150964081302	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.749502914573446	BIOCARTA_VEGF_PATHWAY	0.769833426190469	MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED	0.548813477218419	YIH_RESPONSE_TO_ARSENITE_C3	0.837750683201331	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	0.31268424701191
MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	0.563677548349538	REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	0.686789268061746	REACTOME_RHOBTB2_GTPASE_CYCLE	0.518078225475325	NAKAMURA_METASTASIS	0.648369009466476	REACTOME_CHROMATIN_MODIFYING_ENZYMES	0.559204339297366	WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY	1.17775947821871	REACTOME_PECAM1_INTERACTIONS	0.857894783089343	CHNG_MULTIPLE_MYELOMA_HYPERPLOID_DN	0.741150964081302	REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	0.749502914573446	KEGG_OLFACTORY_TRANSDUCTION	0.769833426190469	NUYTTEN_EZH2_TARGETS_DN	0.545181619739392	ZAIDI_OSTEOBLAST_TRANSCRIPTION_FACTORS	0.837750683201331	GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_DN	0.307635796293376
HAMAI_APOPTOSIS_VIA_TRAIL_DN	0.563677548349538	REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.686789268061746	REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.518078225475325	JIANG_TIP30_TARGETS_DN	0.648369009466476	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	0.559204339297366	WP_IL2_SIGNALING_PATHWAY	1.17775947821871	REACTOME_EICOSANOIDS	0.857894783089343	SASAI_TARGETS_OF_CXCR6_AND_PTCH1_UP	0.741150964081302	REACTOME_CARGO_CONCENTRATION_IN_THE_ER	0.749502914573446	KEGG_VIRAL_MYOCARDITIS	0.769833426190469	ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN	0.545181619739392	LI_WILMS_TUMOR	0.837750683201331	MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN	0.305459262207686
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	0.563677548349538	REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.686789268061746	REACTOME_HCMV_LATE_EVENTS	0.518078225475325	FERRARI_RESPONSE_TO_FENRETINIDE_DN	0.648369009466476	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1	0.559204339297366	WP_FAS_LIGAND_FASL_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS_HSP_REGULATION	1.17775947821871	REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES	0.857894783089343	SEKI_INFLAMMATORY_RESPONSE_LPS_DN	0.741150964081302	REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	0.749502914573446	PID_PRL_SIGNALING_EVENTS_PATHWAY	0.769833426190469	BUFFA_HYPOXIA_METAGENE	0.541665253293484	DORN_ADENOVIRUS_INFECTION_24HR_UP	0.837750683201331	RAO_BOUND_BY_SALL4_ISOFORM_B	0.305459262207686
MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3	0.558730542111289	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.686789268061746	ZWANG_TRANSIENTLY_UP_BY_2ND_EGF_PULSE_ONLY	0.509094978516059	PARK_APL_PATHOGENESIS_UP	0.648369009466476	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	0.559204339297366	WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	1.17775947821871	REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	0.857894783089343	MEISSNER_ES_ICP_WITH_H3K4ME3	0.741150964081302	REACTOME_INTRA_GOLGI_TRAFFIC	0.749502914573446	PID_P38_MKK3_6PATHWAY	0.769833426190469	WINTER_HYPOXIA_DN	0.541665253293484	TIAN_TNF_SIGNALING_NOT_VIA_NFKB	0.837750683201331	RODWELL_AGING_KIDNEY_UP	0.297756463610122
XIE_ST_HSC_S1PR3_OE_UP	0.54095227397634	REACTOME_HDACS_DEACETYLATE_HISTONES	0.686789268061746	BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN	0.507157549630635	MEISSNER_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	0.648369009466476	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.559204339297366	WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA	1.17775947821871	REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	0.857894783089343	WENDT_COHESIN_TARGETS_UP	0.741150964081302	REACTOME_INTERLEUKIN_35_SIGNALLING	0.749502914573446	PID_TRAIL_PATHWAY	0.769833426190469	HOEBEKE_LYMPHOID_STEM_CELL_UP	0.541665253293484	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11	0.837750683201331	PASINI_SUZ12_TARGETS_DN	0.297756463610122
MARTENS_TRETINOIN_RESPONSE_UP	0.535982312794931	REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	0.686789268061746	GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN	0.507157549630635	MEISSNER_BRAIN_ICP_WITH_H3K4ME3	0.648369009466476	REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	0.559204339297366	WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY	1.17775947821871	REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION	0.857894783089343	BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN	0.741150964081302	REACTOME_INTERLEUKIN_9_SIGNALING	0.749502914573446	PID_FAS_PATHWAY	0.769833426190469	PACHER_TARGETS_OF_IGF1_AND_IGF2_UP	0.541665253293484	FUKUSHIMA_TNFSF11_TARGETS	0.837750683201331	NABA_SECRETED_FACTORS	0.290315796341456
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	0.529818154617757	REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	0.686789268061746	GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP	0.507157549630635	ZHAN_MULTIPLE_MYELOMA_HP_DN	0.648369009466476	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX	0.559204339297366	DALESSIO_TSA_RESPONSE	1.17775947821871	REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	0.857894783089343	GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_1_UP	0.741150964081302	REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	0.749502914573446	PID_INSULIN_GLUCOSE_PATHWAY	0.769833426190469	LANDIS_BREAST_CANCER_PROGRESSION_UP	0.541665253293484	BIOCARTA_AMI_PATHWAY	0.837750683201331	ODONNELL_TFRC_TARGETS_UP	0.283124171807773
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4	0.529818154617757	REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	0.686789268061746	RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP	0.507157549630635	KAMMINGA_SENESCENCE	0.648369009466476	REACTOME_CHYLOMICRON_REMODELING	0.559204339297366	RIZ_ERYTHROID_DIFFERENTIATION_CCNE1	1.17775947821871	REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.857894783089343	DAZARD_UV_RESPONSE_CLUSTER_G24	0.741150964081302	REACTOME_INTERLEUKIN_27_SIGNALING	0.749502914573446	PID_RAS_PATHWAY	0.769833426190469	MCBRYAN_PUBERTAL_BREAST_3_4WK_DN	0.541665253293484	BIOCARTA_HDAC_PATHWAY	0.837750683201331	GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP	0.283124171807773
ODONNELL_TARGETS_OF_MYC_AND_TFRC_UP	0.523513716737362	REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	0.686789268061746	KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION	0.507157549630635	KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_DN	0.648369009466476	REACTOME_HDL_REMODELING	0.559204339297366	BASSO_B_LYMPHOCYTE_NETWORK	1.17775947821871	REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.857894783089343	QI_HYPOXIA_TARGETS_OF_HIF1A_AND_FOXA2	0.741150964081302	REACTOME_INTERLEUKIN_21_SIGNALING	0.749502914573446	REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB	0.769833426190469	DIRMEIER_LMP1_RESPONSE_LATE_DN	0.541665253293484	BIOCARTA_FMLP_PATHWAY	0.837750683201331	MARSON_BOUND_BY_FOXP3_STIMULATED	0.27616942572136
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_DN	0.523513716737362	REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.686789268061746	WANG_TUMOR_INVASIVENESS_DN	0.507157549630635	RAFFEL_VEGFA_TARGETS_DN	0.648369009466476	REACTOME_RAC2_GTPASE_CYCLE	0.559204339297366	CHANG_POU5F1_TARGETS_UP	1.17775947821871	REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.857894783089343	MAEKAWA_ATF2_TARGETS	0.741150964081302	REACTOME_SIGNALING_BY_KIT_IN_DISEASE	0.749502914573446	REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.769833426190469	OHM_METHYLATED_IN_ADULT_CANCERS	0.541665253293484	BIOCARTA_MAPK_PATHWAY	0.837750683201331	SWEET_LUNG_CANCER_KRAS_UP	0.269440233117143
KIM_MYCN_AMPLIFICATION_TARGETS_UP	0.523513716737362	REACTOME_CD28_CO_STIMULATION	0.686789268061746	LI_INDUCED_T_TO_NATURAL_KILLER_DN	0.507157549630635	BIOCARTA_IFNA_PATHWAY	0.648369009466476	REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.559204339297366	RADAEVA_RESPONSE_TO_IFNA1_UP	1.17775947821871	REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.857894783089343	GHANDHI_BYSTANDER_IRRADIATION_DN	0.741150964081302	ONDER_CDH1_TARGETS_2_UP	0.737211972785674	REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.769833426190469	BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS	0.541665253293484	BIOCARTA_P38MAPK_PATHWAY	0.837750683201331	ZWANG_CLASS_1_TRANSIENTLY_INDUCED_BY_EGF	0.256616960805244
ROSS_AML_WITH_PML_RARA_FUSION	0.523513716737362	REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.686789268061746	VERHAAK_GLIOBLASTOMA_NEURAL	0.507157549630635	KEGG_LYSOSOME	0.648369009466476	REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	0.559204339297366	PARK_HSC_AND_MULTIPOTENT_PROGENITORS	1.17775947821871	REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS	0.857894783089343	FARMER_BREAST_CANCER_CLUSTER_4	0.741150964081302	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.737211972785674	REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.769833426190469	SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP	0.541665253293484	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.837750683201331	FORTSCHEGGER_PHF8_TARGETS_DN	0.250503789275578
ASTON_MAJOR_DEPRESSIVE_DISORDER_UP	0.523513716737362	REACTOME_CTLA4_INHIBITORY_SIGNALING	0.686789268061746	WP_NONSMALL_CELL_LUNG_CANCER	0.507157549630635	WP_LIVER_X_RECEPTOR_PATHWAY	0.648369009466476	DELYS_THYROID_CANCER_UP	0.546787425377148	ZHOU_TNF_SIGNALING_4HR	1.17775947821871	REACTOME_PHASE_3_RAPID_REPOLARISATION	0.857894783089343	ANDERSEN_LIVER_CANCER_KRT19_UP	0.741150964081302	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	0.734950391086628	REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL	0.769833426190469	SU_PLACENTA	0.541665253293484	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	0.837750683201331	DURAND_STROMA_S_UP	0.250503789275578
YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN	0.523513716737362	REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	0.686789268061746	MARKEY_RB1_ACUTE_LOF_UP	0.507157549630635	WP_ESTROGEN_SIGNALING_PATHWAY	0.648369009466476	HOSHIDA_LIVER_CANCER_SUBCLASS_S3	0.544911783308441	BURTON_ADIPOGENESIS_11	1.17775947821871	REACTOME_PHASE_2_PLATEAU_PHASE	0.857894783089343	BIOCARTA_GHRELIN_PATHWAY	0.741150964081302	RIGGI_EWING_SARCOMA_PROGENITOR_DN	0.72227896826914	REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	0.769833426190469	GAVIN_FOXP3_TARGETS_CLUSTER_T7	0.541665253293484	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.837750683201331	JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_UP	0.244577874053019
LEE_CALORIE_RESTRICTION_NEOCORTEX_DN	0.523513716737362	REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS	0.686789268061746	LIN_NPAS4_TARGETS_DN	0.507157549630635	WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY	0.648369009466476	WATANABE_COLON_CANCER_MSI_VS_MSS_DN	0.527927439047596	ONO_FOXP3_TARGETS_DN	1.17775947821871	REACTOME_RHO_GTPASES_ACTIVATE_CIT	0.857894783089343	KEGG_LINOLEIC_ACID_METABOLISM	0.741150964081302	VERHAAK_GLIOBLASTOMA_PRONEURAL	0.719833709591349	REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT	0.769833426190469	CAMPS_COLON_CANCER_COPY_NUMBER_DN	0.541665253293484	REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR	0.837750683201331	MIKKELSEN_ES_ICP_WITH_H3K4ME3	0.238831105994217
SESTO_RESPONSE_TO_UV_C1	0.523513716737362	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.686789268061746	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP	0.507157549630635	WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING_PATHWAY	0.648369009466476	GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN	0.527927439047596	WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	1.17775947821871	REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	0.857894783089343	WP_LIVER_X_RECEPTOR_PATHWAY	0.741150964081302	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN	0.719833709591349	REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS	0.769833426190469	HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN	0.541665253293484	REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.837750683201331	LEE_BMP2_TARGETS_DN	0.238831105994217
LOPES_METHYLATED_IN_COLON_CANCER_UP	0.523513716737362	REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.686789268061746	KEGG_ENDOCYTOSIS	0.507157549630635	WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R	0.648369009466476	WU_SILENCED_BY_METHYLATION_IN_BLADDER_CANCER	0.527927439047596	DORN_ADENOVIRUS_INFECTION_12HR_UP	1.17775947821871	REACTOME_PURINE_SALVAGE	0.857894783089343	WP_IL17_SIGNALING_PATHWAY	0.741150964081302	MATSUDA_NATURAL_KILLER_DIFFERENTIATION	0.711550422305619	REACTOME_RAP1_SIGNALLING	0.769833426190469	ENGELMANN_CANCER_PROGENITORS_UP	0.541665253293484	REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	0.837750683201331	BENPORATH_SOX2_TARGETS	0.222591742124352
ZHENG_IL22_SIGNALING_UP	0.523513716737362	REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.686789268061746	PID_BETA_CATENIN_NUC_PATHWAY	0.507157549630635	WP_CYTOSOLIC_DNASENSING_PATHWAY	0.648369009466476	PID_CMYB_PATHWAY	0.527927439047596	DORN_ADENOVIRUS_INFECTION_32HR_DN	1.17775947821871	REACTOME_PURINE_CATABOLISM	0.857894783089343	WP_HYPOTHETICAL_CRANIOFACIAL_DEVELOPMENT_PATHWAY	0.741150964081302	DANG_BOUND_BY_MYC	0.711550422305619	REACTOME_EPHRIN_SIGNALING	0.769833426190469	ZHAN_LATE_DIFFERENTIATION_GENES_UP	0.541665253293484	REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	0.837750683201331	NABA_MATRISOME	0.219783674720597
