0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value
		GOBP_PROTEIN_CATABOLIC_PROCESS	1.64391990043669					GOBP_ORGANIC_ACID_METABOLIC_PROCESS	1.49204300349482	GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	2.74083569985965	GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1.98718219098351	GOBP_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION	1.52875741678619	GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	1.82316324792381	GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	1.72874149719562	GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	2.13604731026494	GOBP_MAPK_CASCADE	1.64423251310892	GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	4.73774597387299
		GOBP_CELL_JUNCTION_ORGANIZATION	1.64107295796156					GOBP_ACYLGLYCEROL_TRANSPORT	1.49114408246053	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	2.72723258026734	GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	1.98718219098351	GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH	1.52875741678619	GOBP_BODY_FLUID_SECRETION	1.81448837241826	GOBP_NEURON_PROJECTION_GUIDANCE	1.72797476514595	GOBP_FATTY_ACID_CATABOLIC_PROCESS	2.13412920427492	GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1.6350495596621	GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE	4.52016178617741
		GOBP_MEMBRANE_DEPOLARIZATION	1.63286062420745					GOBP_CELLULAR_TRIGLYCERIDE_HOMEOSTASIS	1.49114408246053	GOBP_REGULATION_OF_BINDING	2.7201666065374	GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS	1.98718219098351	GOBP_MAMMARY_GLAND_MORPHOGENESIS	1.52875741678619	GOBP_NEUROGENESIS	1.76305452292419	GOBP_PROTEOGLYCAN_METABOLIC_PROCESS	1.70406117841301	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	2.02268166224314	GOBP_REGULATION_OF_WOUND_HEALING	1.59789933485132	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	4.48182939879992
		GOBP_RESPONSE_TO_RADIATION	1.61403248939035					GOBP_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS	1.49114408246053	GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	2.7201666065374	GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	1.95777118452656	GOBP_ANIMAL_ORGAN_MORPHOGENESIS	1.46666851796022	GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	1.74834196224096	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	1.70406117841301	GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	1.97559163679003	GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	1.59789933485132	GOBP_INTRACELLULAR_TRANSPORT	4.48090208577382
		GOBP_CELL_JUNCTION_ASSEMBLY	1.59893407935373					GOBP_OLIGOPEPTIDE_IMPORT_ACROSS_PLASMA_MEMBRANE	1.49114408246053	GOBP_STEM_CELL_DIFFERENTIATION	2.64034175500822	GOBP_FOCAL_ADHESION_ASSEMBLY	1.95777118452656	GOBP_VIRAL_LIFE_CYCLE	1.45326300977563	GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	1.71936549771209	GOBP_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	1.70150353836979	GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	1.97559163679003	GOBP_T_CELL_DIFFERENTIATION	1.58548724222688	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	4.35944574962412
		GOBP_DENDRITE_DEVELOPMENT	1.54818831046751					GOBP_BRUSH_BORDER_ASSEMBLY	1.49114408246053	GOBP_GLOMERULUS_DEVELOPMENT	2.62666015567023	GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS	1.93744490602805	GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	1.44579355074065	GOBP_DENDRITIC_SPINE_MORPHOGENESIS	1.67035335190485	GOBP_REGULATION_OF_HISTONE_DEACETYLATION	1.70150353836979	GOBP_CELLULAR_ALDEHYDE_METABOLIC_PROCESS	1.83819685825311	GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	1.56769174690993	GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	4.32745938834266
		GOBP_RESPONSE_TO_DIETARY_EXCESS	1.49642078315741					GOBP_XENOBIOTIC_DETOXIFICATION_BY_TRANSMEMBRANE_EXPORT_ACROSS_THE_PLASMA_MEMBRANE	1.49114408246053	GOBP_RESPONSE_TO_CYTOKINE	2.60008902742119	GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	1.93474217148096	GOBP_ACTIN_FILAMENT_ORGANIZATION	1.44190732913316	GOBP_FOLIC_ACID_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	1.65978514103724	GOBP_REGULATION_OF_PROTEIN_DEACETYLATION	1.70150353836979	GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	1.83819685825311	GOBP_HYALURONAN_METABOLIC_PROCESS	1.56769174690993	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	4.27594510696441
		GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	1.49642078315741					GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	1.43710486970945	GOBP_TUBE_DEVELOPMENT	2.59515327962853	GOBP_SKELETAL_SYSTEM_DEVELOPMENT	1.88246051396967	GOBP_OTIC_VESICLE_FORMATION	1.43942282807678	GOBP_NEURONAL_SIGNAL_TRANSDUCTION	1.65978514103724	GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY	1.70150353836979	GOBP_NUCLEOTIDE_PHOSPHORYLATION	1.83819685825311	GOBP_MICROVILLUS_ORGANIZATION	1.56769174690993	GOBP_CELLULAR_RESPIRATION	4.18666152500899
		GOBP_REGULATION_OF_DNA_REPAIR	1.49642078315741					GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING	1.43710486970945	GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	2.58806016491422	GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	1.8457847074826	GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	1.43942282807678	GOBP_PTERIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	1.65978514103724	GOBP_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY	1.70150353836979	GOBP_GLUCOSE_CATABOLIC_PROCESS	1.77925071453258	GOBP_REGULATION_OF_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	1.56769174690993	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	4.04543551304959
		GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	1.49642078315741					GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	1.43710486970945	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	2.58567638088528	GOBP_CHONDROCYTE_DIFFERENTIATION	1.84473504316606	GOBP_EMBRYONIC_EYE_MORPHOGENESIS	1.43942282807678	GOBP_NEGATIVE_REGULATION_OF_CELL_VOLUME	1.65978514103724	GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	1.69317448659285	GOBP_GLYCINE_METABOLIC_PROCESS	1.77925071453258	GOBP_KERATINOCYTE_MIGRATION	1.56769174690993	GOBP_ELECTRON_TRANSPORT_CHAIN	3.93768253212649
		GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	1.49642078315741					GOBP_RETINOL_METABOLIC_PROCESS	1.43710486970945	GOBP_MELANOCYTE_DIFFERENTIATION	2.57445737760663	GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	1.83622338941642	GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	1.43942282807678	GOBP_TETRAHYDROFOLATE_BIOSYNTHETIC_PROCESS	1.65978514103724	GOBP_TAXIS	1.67569006602396	GOBP_NADH_METABOLIC_PROCESS	1.77925071453258	GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION	1.56769174690993	GOBP_ATP_BIOSYNTHETIC_PROCESS	3.60858261769107
		GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION	1.49642078315741					GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID	1.43710486970945	GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT	2.57423758572269	GOBP_TUBE_DEVELOPMENT	1.83575117461913	GOBP_PROSTATE_GLAND_GROWTH	1.43942282807678	GOBP_SULFATION	1.65978514103724	GOBP_POSITIVE_REGULATION_OF_CELL_DEATH	1.65551184469782	GOBP_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	1.77925071453258	GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1.54518192261016	GOBP_AEROBIC_RESPIRATION	3.60858261769107
		GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	1.49642078315741					GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS	1.43277650267634	GOBP_CELL_SUBSTRATE_ADHESION	2.5449038799678	GOBP_RESPONSE_TO_LIPID	1.81129268272497	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1.43942282807678	GOBP_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING	1.65978514103724	GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	1.64407876881898	GOBP_NAD_METABOLIC_PROCESS	1.77925071453258	GOBP_AMINE_METABOLIC_PROCESS	1.53068189944072	GOBP_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	3.60858261769107
		GOBP_REGULATION_OF_CELL_AGING	1.49642078315741					GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	1.42856649168315	GOBP_IMMUNE_SYSTEM_DEVELOPMENT	2.53998923417264	GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	1.80847050913772	GOBP_OTIC_VESICLE_DEVELOPMENT	1.43942282807678	GOBP_AMPA_GLUTAMATE_RECEPTOR_CLUSTERING	1.65978514103724	GOBP_LOCOMOTION	1.61432825219355	GOBP_REGULATION_OF_VACUOLE_ORGANIZATION	1.77925071453258	GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION	1.53068189944072	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	3.4376406809912
		GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1.49642078315741					GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	1.40640411352919	GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	2.53344855727286	GOBP_ADRENAL_GLAND_DEVELOPMENT	1.80636598225713	GOBP_LIVER_MORPHOGENESIS	1.43942282807678	GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	1.65978514103724	GOBP_ACTIN_FILAMENT_BASED_PROCESS	1.57874202271915	GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	1.77925071453258	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.53068189944072	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	3.42720085471283
		GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	1.49593568439971					GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	1.354763684588	GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	2.53167122038706	GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	1.80636598225713	GOBP_FERTILIZATION	1.42438365352213	GOBP_DORSAL_ROOT_GANGLION_DEVELOPMENT	1.65978514103724	GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	1.54490662610676	GOBP_GLYOXYLATE_METABOLIC_PROCESS	1.77925071453258	GOBP_T_CELL_ACTIVATION	1.52936313416299	GOBP_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	3.28788585611314
		GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	1.49593568439971					GOBP_LIPID_STORAGE	1.32365314343641	GOBP_MESENCHYME_DEVELOPMENT	2.51270962677231	GOBP_BLOOD_VESSEL_MORPHOGENESIS	1.76375489373645	GOBP_INNER_EAR_MORPHOGENESIS	1.42438365352213	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	1.63155630302737	GOBP_PROTEIN_POLYMERIZATION	1.54490662610676	GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE	1.77925071453258	GOBP_REGULATION_OF_BLOOD_CIRCULATION	1.49344750091523	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	3.03493205904011
		GOBP_REGULATION_OF_MRNA_PROCESSING	1.4766129784207					GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION	1.32365314343641	GOBP_CELL_ACTIVATION	2.51240472067554	GOBP_TUBE_MORPHOGENESIS	1.75813753026396	GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH	1.42438365352213	GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	1.62230480175487	GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	1.54490662610676	GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	1.77925071453258	GOBP_ALCOHOL_METABOLIC_PROCESS	1.49262381124755	GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	3.01204526434844
		GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	1.4766129784207							GOBP_VASCULOGENESIS	2.50740105659698	GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	1.75810326098976	GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT	1.42438365352213	GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	1.61071699295578	GOBP_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	1.51244230850255	GOBP_ONE_CARBON_METABOLIC_PROCESS	1.71735428074515	GOBP_REGULATION_OF_T_CELL_ACTIVATION	1.49262381124755	GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION	2.89129950011214
		GOBP_PRESYNAPSE_ORGANIZATION	1.4766129784207							GOBP_CELL_POPULATION_PROLIFERATION	2.49872301992931	GOBP_IMMUNE_EFFECTOR_PROCESS	1.74775721900133	GOBP_INORGANIC_ANION_TRANSPORT	1.37565704476842	GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	1.58994802980107	GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	1.5116846268896	GOBP_REGULATION_OF_MACROAUTOPHAGY	1.71735428074515	GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	1.46799045715439	GOBP_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT	2.7726630134561
		GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	1.44360320601913							GOBP_REGULATION_OF_PROTEIN_PHOSPHORYLATION	2.48005648964407	GOBP_ENDOCYTOSIS	1.73471342518036	GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM	1.37565704476842	GOBP_REGULATION_OF_BLOOD_PRESSURE	1.58220382983743	GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING	1.50384214960832	GOBP_FERTILIZATION	1.60982805286121	GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	1.45859673949531	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	2.73475795180148
		GOBP_RNA_PROCESSING	1.42560273472728							GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	2.47721995186247	GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	1.73034258421101	GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	1.37565704476842	GOBP_SYNAPTIC_MEMBRANE_ADHESION	1.55225691906395	GOBP_CELLULAR_RESPONSE_TO_HEAT	1.50384214960832	GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	1.60459803536809	GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	1.45359784210005	GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	2.55553004172232
		GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	1.42560273472728							GOBP_BIOLOGICAL_ADHESION	2.46942171863478	GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	1.72604235635984	GOBP_GAMETE_GENERATION	1.34805728811037	GOBP_DENDRITE_DEVELOPMENT	1.53002297279679	GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	1.50384214960832	GOBP_DIGESTIVE_SYSTEM_PROCESS	1.60459803536809	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	1.45359784210005	GOBP_RESPONSE_TO_COPPER_ION	2.55553004172232
		GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	1.42560273472728							GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	2.43192859495337	GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	1.72604235635984	GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	1.34238427604538	GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.49367257735135	GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION	1.4969901003995	GOBP_SULFUR_AMINO_ACID_CATABOLIC_PROCESS	1.57316242255445	GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	1.45359784210005	GOBP_RESPONSE_TO_HYPEROXIA	2.55553004172232
		GOBP_MRNA_PROCESSING	1.41851622867573							GOBP_FAT_CELL_DIFFERENTIATION	2.43192859495337	GOBP_ENDOTHELIAL_CELL_PROLIFERATION	1.72405427669631	GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	1.34238427604538	GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	1.49367257735135	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_BINDING	1.4969901003995	GOBP_KERATINOCYTE_DEVELOPMENT	1.57316242255445	GOBP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	1.45359784210005	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	2.42696618159788
		GOBP_COVALENT_CHROMATIN_MODIFICATION	1.41851622867573							GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	2.42931750461518	GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1.70438476167495	GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	1.33093432179654	GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	1.47450956790939	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS	1.4969901003995	GOBP_PEROXISOME_ORGANIZATION	1.57316242255445	GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	1.45359784210005	GOBP_ENERGY_COUPLED_PROTON_TRANSMEMBRANE_TRANSPORT_AGAINST_ELECTROCHEMICAL_GRADIENT	2.38414975923673
		GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	1.41851622867573							GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	2.41756034916977	GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	1.67694166136451	GOBP_EAR_MORPHOGENESIS	1.33093432179654	GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	1.45874739871664	GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1.49521952323836	GOBP_PEROXISOMAL_TRANSPORT	1.57316242255445	GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS	1.45359784210005	GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT	2.38414975923673
		GOBP_REGULATION_OF_CATABOLIC_PROCESS	1.41133344261275							GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	2.40249780610885	GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	1.67694166136451	GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION	1.31101786210631	GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION	1.45618329639711	GOBP_SENSORY_PERCEPTION_OF_PAIN	1.4732802004059	GOBP_GLUCOSE_METABOLIC_PROCESS	1.53574268328626	GOBP_NEURON_MATURATION	1.45359784210005	GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	2.24272787467545
		GOBP_DENDRITE_MORPHOGENESIS	1.41097267210068							GOBP_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	2.38474524274292	GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	1.67694166136451			GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	1.45618329639711	GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.4732802004059	GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	1.51324904593089	GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	1.45359784210005	GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	2.21079369076018
		GOBP_HEAD_DEVELOPMENT	1.40484986859392							GOBP_RESPONSE_TO_BIOTIC_STIMULUS	2.38306696852742	GOBP_EMBRYONIC_MORPHOGENESIS	1.67328107660027			GOBP_CELL_VOLUME_HOMEOSTASIS	1.45618329639711	GOBP_SPROUTING_ANGIOGENESIS	1.45608646275207	GOBP_INTESTINAL_ABSORPTION	1.51324904593089	GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	1.45359784210005	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	2.18555414708639
		GOBP_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	1.38731182702747							GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION	2.37948340701841	GOBP_TISSUE_MORPHOGENESIS	1.67328107660027			GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	1.45618329639711	GOBP_CELL_PART_MORPHOGENESIS	1.45168420164737	GOBP_REGULATION_OF_PROTEOLYSIS	1.43776209724508	GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY	1.45359784210005	GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	2.01804239801903
		GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	1.38731182702747							GOBP_COLLAGEN_FIBRIL_ORGANIZATION	2.37804931563534	GOBP_INFLAMMATORY_RESPONSE	1.67294705841809			GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION	1.45618329639711	GOBP_AXON_DEVELOPMENT	1.45140403610668	GOBP_MACROMOLECULE_CATABOLIC_PROCESS	1.42590901695367	GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING	1.45359784210005	GOBP_MITOCHONDRIAL_TRANSPORT	1.92582391505875
		GOBP_AXON_DEVELOPMENT	1.36702695015176							GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	2.37452183346167	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	1.67294705841809			GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	1.45618329639711	GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	1.43175148135694	GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	1.41276047911542	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	1.45359784210005	GOBP_CATION_TRANSMEMBRANE_TRANSPORT	1.9191098778383
		GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	1.3580171684215							GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	2.34074731436952	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	1.67047885912303			GOBP_RELAXATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE	1.45618329639711	GOBP_VACUOLE_ORGANIZATION	1.40898014784493	GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	1.41276047911542	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	1.44402324772862	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	1.84336034751276
		GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	1.35458114072053							GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	2.34074731436952	GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	1.67047885912303			GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	1.45618329639711	GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	1.40898014784493	GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	1.41276047911542	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	1.42476431879279	GOBP_TRANSMEMBRANE_TRANSPORT	1.69608315353899
		GOBP_ATP_METABOLIC_PROCESS	1.33165218873397							GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	2.32821009617927	GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	1.66676557754774			GOBP_RHYTHMIC_BEHAVIOR	1.44745771053297	GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	1.40898014784493	GOBP_REGULATION_OF_AUTOPHAGY	1.41007103065417	GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	1.42373377339521	GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1.61472621748219
