0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value	13	13_value	14	14_value
REACTOME_SIGNALING_BY_EGFR	0.29041478486646	GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_UP	0.315005955396902	WP_IL4_SIGNALING_PATHWAY	0.648411115795494	HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP	0.353056048503018	WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT	0.569916997970888	KEGG_PYRUVATE_METABOLISM	0.59731135469446	YEGNASUBRAMANIAN_PROSTATE_CANCER	0.589385457387955	NOUSHMEHR_GBM_SILENCED_BY_METHYLATION	0.396739415327392	UDAYAKUMAR_MED1_TARGETS_DN	0.578585072953323	REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0.443969762065983	ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP	0.0409446240078907	JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	0	REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	0.97721599538706	JIANG_HYPOXIA_CANCER	0.853837730589658	JAZAG_TGFB1_SIGNALING_VIA_SMAD4_DN	0
REACTOME_HS_GAG_BIOSYNTHESIS	0.29041478486646	RIGGINS_TAMOXIFEN_RESISTANCE_DN	0.315005955396902	WP_GDNFRET_SIGNALLING_AXIS	0.648411115795494	RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_DN	0.353056048503018	WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION	0.569916997970888	KEGG_MELANOMA	0.59731135469446	PID_MYC_REPRESS_PATHWAY	0.589385457387955	STAMBOLSKY_TARGETS_OF_MUTATED_TP53_UP	0.396739415327392	CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN	0.578585072953323	REACTOME_GLUCOSE_METABOLISM	0.443969762065983	BLALOCK_ALZHEIMERS_DISEASE_DN	0.0399822077250456	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP	0	REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION	0.97721599538706	LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES	0.853837730589658	SIMBULAN_UV_RESPONSE_NORMAL_DN	0
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	0.29041478486646	SMID_BREAST_CANCER_LUMINAL_B_UP	0.315005955396902	TIEN_INTESTINE_PROBIOTICS_2HR_DN	0.648411115795494	JEON_SMAD6_TARGETS_UP	0.353056048503018	WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME	0.569916997970888	PID_CERAMIDE_PATHWAY	0.59731135469446	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.589385457387955	VERHAAK_GLIOBLASTOMA_CLASSICAL	0.396739415327392	TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN	0.578585072953323	BAELDE_DIABETIC_NEPHROPATHY_DN	0.443489763280462	CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN	0.0390507656648528	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN	0	YAMAZAKI_TCEB3_TARGETS_UP	0.957405114781546	FIRESTEIN_PROLIFERATION	0.853837730589658	SIMBULAN_UV_RESPONSE_IMMORTALIZED_DN	0
REACTOME_SEMAPHORIN_INTERACTIONS	0.29041478486646	BROWNE_HCMV_INFECTION_1HR_DN	0.315005955396902	DALESSIO_TSA_RESPONSE	0.648411115795494	NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON	0.353056048503018	WP_PURINE_METABOLISM	0.569916997970888	SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.59731135469446	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	0.589385457387955	OHGUCHI_LIVER_HNF4A_TARGETS_UP	0.396739415327392	PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN	0.578585072953323	VANTVEER_BREAST_CANCER_ESR1_DN	0.440935004496987	BERENJENO_TRANSFORMED_BY_RHOA_UP	0.0390507656648528	GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_DN	0	DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN	0.957405114781546	SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	0.853837730589658	CEBALLOS_TARGETS_OF_TP53_AND_MYC_UP	0
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	0.29041478486646	LOPEZ_MBD_TARGETS	0.312940302571643	OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	0.648411115795494	LIN_APC_TARGETS	0.353056048503018	WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION	0.569916997970888	REACTOME_CA_DEPENDENT_EVENTS	0.59731135469446	MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP	0.588634013351045	PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP	0.396739415327392	KIM_WT1_TARGETS_UP	0.578585072953323	DESERT_PERIPORTAL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	0.440935004496987	BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_UP	0.0372474267799781	GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_DN	0	BENPORATH_OCT4_TARGETS	0.957405114781546	ZHAN_EARLY_DIFFERENTIATION_GENES_DN	0.853837730589658	INAMURA_LUNG_CANCER_SCC_UP	0
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	0.29041478486646	YAGI_AML_FAB_MARKERS	0.310877985807508	SANA_TNF_SIGNALING_UP	0.648411115795494	KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP	0.353056048503018	MCBRYAN_TERMINAL_END_BUD_UP	0.569916997970888	REACTOME_G_PROTEIN_MEDIATED_EVENTS	0.59731135469446	FORTSCHEGGER_PHF8_TARGETS_DN	0.588634013351045	KEGG_GLYCEROLIPID_METABOLISM	0.396739415327392	NUYTTEN_NIPP1_TARGETS_UP	0.573634370217805	KAN_RESPONSE_TO_ARSENIC_TRIOXIDE	0.440935004496987	NABA_MATRISOME	0.0371278601756015	GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_UP	0	WANG_CISPLATIN_RESPONSE_AND_XPC_DN	0.957405114781546	HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_UP	0.853837730589658	INAMURA_LUNG_CANCER_SCC_DN	0
REACTOME_DEATH_RECEPTOR_SIGNALLING	0.29041478486646	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	0.310877985807508	RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_UP	0.648411115795494	WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_UP	0.353056048503018	GENTILE_RESPONSE_CLUSTER_D3	0.569916997970888	REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	0.59731135469446	WU_CELL_MIGRATION	0.588634013351045	WP_ALZHEIMERS_DISEASE	0.396739415327392	POOLA_INVASIVE_BREAST_CANCER_UP	0.573634370217805	SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	0.440935004496987	SMID_BREAST_CANCER_BASAL_UP	0.0356188406913279	GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_DN	0	CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP	0.957405114781546	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12	0.853837730589658	INAMURA_LUNG_CANCER_SCC_SUBTYPES_UP	0
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.29041478486646	DAZARD_RESPONSE_TO_UV_NHEK_UP	0.30811544236952	ABE_VEGFA_TARGETS_2HR	0.648411115795494	SIMBULAN_PARP1_TARGETS_UP	0.353056048503018	ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	0.569916997970888	REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE	0.59731135469446	HORIUCHI_WTAP_TARGETS_UP	0.586449688492141	WP_BLOOD_CLOTTING_CASCADE	0.396739415327392	SERVITJA_ISLET_HNF1A_TARGETS_UP	0.573634370217805	IGLESIAS_E2F_TARGETS_UP	0.440935004496987	WINTER_HYPOXIA_METAGENE	0.0355299707150943	WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_DN	0	ELVIDGE_HIF1A_AND_HIF2A_TARGETS_DN	0.957405114781546	GABRIELY_MIR21_TARGETS	0.853837730589658	KIM_MYC_AMPLIFICATION_TARGETS_DN	0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	0.29041478486646	LIM_MAMMARY_STEM_CELL_DN	0.30811544236952	CUI_TCF21_TARGETS_UP	0.648411115795494	LIANG_SILENCED_BY_METHYLATION_UP	0.353056048503018	LUI_TARGETS_OF_PAX8_PPARG_FUSION	0.569916997970888	REACTOME_INOSITOL_PHOSPHATE_METABOLISM	0.59731135469446	WIERENGA_STAT5A_TARGETS_UP	0.586449688492141	WP_ESC_PLURIPOTENCY_PATHWAYS	0.396739415327392	BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_UP	0.557365491944857	SHEPARD_BMYB_TARGETS	0.440935004496987	MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	0.0338940289301673	MAYBURD_RESPONSE_TO_L663536_UP	0	RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP	0.944662431851485	PURBEY_TARGETS_OF_CTBP1_AND_SATB1_UP	0.853837730589658	KIM_MYCN_AMPLIFICATION_TARGETS_UP	0
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	0.29041478486646	GEORGES_TARGETS_OF_MIR192_AND_MIR215	0.306048710207294	BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN	0.648411115795494	SU_PLACENTA	0.353056048503018	SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN	0.569916997970888	REACTOME_PI_METABOLISM	0.59731135469446	BENPORATH_SUZ12_TARGETS	0.579996030978323	WP_CILIARY_LANDSCAPE	0.396739415327392	TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_UP	0.557365491944857	THUM_SYSTOLIC_HEART_FAILURE_UP	0.429110461326342	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	0.0329713786663035	MAYBURD_RESPONSE_TO_L663536_DN	0	ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP	0.944662431851485	WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SIGNALING	0.853837730589658	KIM_MYCN_AMPLIFICATION_TARGETS_DN	0
REACTOME_CDC42_GTPASE_CYCLE	0.29041478486646	PHONG_TNF_RESPONSE_NOT_VIA_P38	0.306048710207294	BIOCARTA_PPARA_PATHWAY	0.648411115795494	MCGOWAN_RSP6_TARGETS_UP	0.353056048503018	XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_DN	0.569916997970888	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.59731135469446	PEDRIOLI_MIR31_TARGETS_DN	0.566040679989325	NAKAMURA_CANCER_MICROENVIRONMENT_UP	0.396739415327392	HUTTMANN_B_CLL_POOR_SURVIVAL_DN	0.557365491944857	WANG_SMARCE1_TARGETS_UP	0.429110461326342	BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_DN	0.0323354825820937	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	0	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.944662431851485	WP_IL4_SIGNALING_PATHWAY	0.853837730589658	KIM_MYCL1_AMPLIFICATION_TARGETS_UP	0
REACTOME_INTERLEUKIN_12_SIGNALING	0.29041478486646	SMID_BREAST_CANCER_BASAL_UP	0.298963234206373	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.648411115795494	WALLACE_PROSTATE_CANCER_RACE_DN	0.353056048503018	COLLER_MYC_TARGETS_UP	0.569916997970888	REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.59731135469446	BENPORATH_ES_WITH_H3K27ME3	0.565258191402111	HUMMERICH_BENIGN_SKIN_TUMOR_DN	0.396739415327392	RODRIGUES_NTN1_TARGETS_UP	0.557365491944857	MARSON_BOUND_BY_FOXP3_UNSTIMULATED	0.429110461326342	BOQUEST_STEM_CELL_UP	0.0323354825820937	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN	0	GOZGIT_ESR1_TARGETS_UP	0.929895483779985	RASHI_RESPONSE_TO_IONIZING_RADIATION_1	0.853837730589658	KIM_MYCL1_AMPLIFICATION_TARGETS_DN	0
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	0.29041478486646	HUTTMANN_B_CLL_POOR_SURVIVAL_DN	0.292630204685402	REACTOME_COMPLEMENT_CASCADE	0.648411115795494	FUJII_YBX1_TARGETS_UP	0.353056048503018	GENTILE_UV_LOW_DOSE_UP	0.569916997970888	REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	0.59731135469446	ZWANG_TRANSIENTLY_UP_BY_2ND_EGF_PULSE_ONLY	0.564206543123413	RIZ_ERYTHROID_DIFFERENTIATION	0.396739415327392	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_DN	0.557365491944857	SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	0.429110461326342	SHEPARD_BMYB_MORPHOLINO_DN	0.0323354825820937	RODRIGUES_THYROID_CARCINOMA_UP	0	VERHAAK_AML_WITH_NPM1_MUTATED_UP	0.929895483779985	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_UP	0.853837730589658	YANG_BREAST_CANCER_ESR1_DN	0
REACTOME_SENSORY_PROCESSING_OF_SOUND	0.29041478486646	RODRIGUES_NTN1_TARGETS_UP	0.292630204685402	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.648411115795494	MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN	0.353056048503018	ZHENG_FOXP3_TARGETS_UP	0.569916997970888	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.59731135469446	MCBRYAN_PUBERTAL_BREAST_4_5WK_DN	0.562490581475276	AMIT_EGF_RESPONSE_120_HELA	0.396739415327392	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP	0.557365491944857	MIKKELSEN_NPC_ICP_WITH_H3K4ME3	0.422247197627842	MIKKELSEN_NPC_HCP_WITH_H3K27ME3	0.0308504456520895	RODRIGUES_THYROID_CARCINOMA_DN	0	KYNG_DNA_DAMAGE_DN	0.929895483779985	KANNAN_TP53_TARGETS_UP	0.853837730589658	YANG_BREAST_CANCER_ESR1_LASER_UP	0
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINDED_IN_ERYTHROCYTE_UP	0.286287348803122	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_UP	0.292630204685402	REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	0.648411115795494	CADWELL_ATG16L1_TARGETS_DN	0.353056048503018	JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN	0.569916997970888	REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.59731135469446	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN	0.560444921217036	NADLER_OBESITY_DN	0.396739415327392	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	0.557365491944857	IVANOVA_HEMATOPOIESIS_STEM_CELL_LONG_TERM	0.422247197627842	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	0.0308504456520895	GOZGIT_ESR1_TARGETS_UP	0	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	0.929895483779985	ZAMORA_NOS2_TARGETS_UP	0.853837730589658	YANG_BREAST_CANCER_ESR1_LASER_DN	0
LEE_LIVER_CANCER_CIPROFIBRATE_UP	0.286287348803122	OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	0.292630204685402	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	0.648411115795494	ALONSO_METASTASIS_EMT_UP	0.353056048503018	SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN	0.569916997970888	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.59731135469446	MCBRYAN_PUBERTAL_BREAST_3_4WK_UP	0.560444921217036	WELCSH_BRCA1_TARGETS_DN	0.396739415327392	OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	0.557365491944857	BOYLAN_MULTIPLE_MYELOMA_C_D_DN	0.422247197627842	NABA_MATRISOME_ASSOCIATED	0.0282381486070584	HAHTOLA_SEZARY_SYNDROM_UP	0	MARKEY_RB1_ACUTE_LOF_UP	0.929895483779985	BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN	0.853837730589658	YANG_BREAST_CANCER_ESR1_BULK_UP	0
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP	0.286287348803122	RIZ_ERYTHROID_DIFFERENTIATION_HBZ	0.292630204685402	REACTOME_SIGNALING_BY_MET	0.648411115795494	WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	0.353056048503018	WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_UP	0.569916997970888	REACTOME_CARGO_CONCENTRATION_IN_THE_ER	0.59731135469446	RIGGI_EWING_SARCOMA_PROGENITOR_DN	0.560444921217036	BRUECKNER_TARGETS_OF_MIRLET7A3_DN	0.396739415327392	CAVARD_LIVER_CANCER_MALIGNANT_VS_BENIGN	0.557365491944857	RUIZ_TNC_TARGETS_UP	0.422247197627842	PEREZ_TP53_TARGETS	0.0261260198008936	HAHTOLA_SEZARY_SYNDROM_DN	0	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN	0.929895483779985	KEGG_GLUTATHIONE_METABOLISM	0.853837730589658	YANG_BREAST_CANCER_ESR1_BULK_DN	0
KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION	0.286287348803122	CAVARD_LIVER_CANCER_MALIGNANT_VS_BENIGN	0.292630204685402	RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN	0.643612064720715	NUTT_GBM_VS_AO_GLIOMA_UP	0.353056048503018	VALK_AML_CLUSTER_8	0.569916997970888	REACTOME_KERATINIZATION	0.59731135469446	ELVIDGE_HYPOXIA_UP	0.560444921217036	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5	0.396739415327392	KLEIN_TARGETS_OF_BCR_ABL1_FUSION	0.557365491944857	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	0.422247197627842	SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	0.0255749867561202	HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_DN	0	KONDO_EZH2_TARGETS	0.929895483779985	REACTOME_SIGNALING_BY_HEDGEHOG	0.853837730589658	WANG_RESPONSE_TO_BEXAROTENE_UP	0
SASSON_RESPONSE_TO_GONADOTROPHINS_DN	0.286287348803122	LUI_THYROID_CANCER_CLUSTER_1	0.292630204685402	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP	0.64088055947229	CROONQUIST_NRAS_VS_STROMAL_STIMULATION_UP	0.353056048503018	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10	0.569916997970888	REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	0.59731135469446	MANALO_HYPOXIA_UP	0.560444921217036	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11	0.396739415327392	YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_UP	0.557365491944857	HAN_SATB1_TARGETS_DN	0.415236497869836	ENK_UV_RESPONSE_EPIDERMIS_DN	0.024406337263629	HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN	0	BRUINS_UVC_RESPONSE_EARLY_LATE	0.929895483779985	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.853837730589658	WANG_RESPONSE_TO_BEXAROTENE_DN	0
DESERT_PERIVENOUS_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	0.286287348803122	YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_UP	0.292630204685402	GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_UP	0.64088055947229	PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN	0.353056048503018	KIM_PTEN_TARGETS_UP	0.569916997970888	REACTOME_TRYPTOPHAN_CATABOLISM	0.59731135469446	BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN	0.546264752244399	WIERENGA_STAT5A_TARGETS_GROUP2	0.396739415327392	JAZAG_TGFB1_SIGNALING_VIA_SMAD4_UP	0.557365491944857	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_UP	0.411424903383336	KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP	0.0232919834326216	HAHTOLA_MYCOSIS_FUNGOIDES_UP	0	GROSS_HYPOXIA_VIA_ELK3_UP	0.929895483779985	REACTOME_AGGREPHAGY	0.853837730589658	HASINA_NOL7_TARGETS_UP	0
WP_FOLATE_METABOLISM	0.286287348803122	JAZAG_TGFB1_SIGNALING_VIA_SMAD4_UP	0.292630204685402	KEGG_PATHWAYS_IN_CANCER	0.64088055947229	BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS	0.353056048503018	HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP	0.569916997970888	REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.59731135469446	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN	0.546264752244399	BOUDOUKHA_BOUND_BY_IGF2BP2	0.396739415327392	KARAKAS_TGFB1_SIGNALING	0.557365491944857	WOOD_EBV_EBNA1_TARGETS_DN	0.411424903383336	ACEVEDO_LIVER_CANCER_DN	0.0232919834326216	HAHTOLA_MYCOSIS_FUNGOIDES_DN	0	LOPEZ_MBD_TARGETS	0.915531169330519	BUFFA_HYPOXIA_METAGENE	0.806571079924667	HASINA_NOL7_TARGETS_DN	0
SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_2	0.286287348803122	YANG_BREAST_CANCER_ESR1_LASER_DN	0.292630204685402	ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP	0.636037524813082	TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_DN	0.353056048503018	BIOCARTA_NGF_PATHWAY	0.569916997970888	REACTOME_DIGESTION_AND_ABSORPTION	0.59731135469446	RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP	0.546264752244399	KEGG_MELANOGENESIS	0.396739415327392	JEON_SMAD6_TARGETS_UP	0.557365491944857	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	0.411424903383336	DODD_NASOPHARYNGEAL_CARCINOMA_DN	0.0222292971799917	PACHER_TARGETS_OF_IGF1_AND_IGF2_UP	0	TARTE_PLASMA_CELL_VS_PLASMABLAST_UP	0.909337094123954	CHEBOTAEV_GR_TARGETS_UP	0.806571079924667	KONDO_HYPOXIA	0
MCLACHLAN_DENTAL_CARIES_DN	0.286287348803122	ALCALA_APOPTOSIS	0.292630204685402	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	0.63177203328235	PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN	0.353056048503018	KEGG_PEROXISOME	0.569916997970888	REACTOME_RHOB_GTPASE_CYCLE	0.59731135469446	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINDED_IN_ERYTHROCYTE_UP	0.546264752244399	PID_AMB2_NEUTROPHILS_PATHWAY	0.396739415327392	MORI_LARGE_PRE_BII_LYMPHOCYTE_DN	0.557365491944857	KHETCHOUMIAN_TRIM24_TARGETS_UP	0.411424903383336	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	0.0222292971799917	LIU_CDX2_TARGETS_DN	0	GOLDRATH_ANTIGEN_RESPONSE	0.909337094123954	DARWICHE_SKIN_TUMOR_PROMOTER_UP	0.806571079924667	HOWLIN_PUBERTAL_MAMMARY_GLAND	0
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP	0.286287348803122	GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP	0.292630204685402	BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP	0.62865064946766	VILLANUEVA_LIVER_CANCER_KRT19_DN	0.353056048503018	KEGG_ENDOMETRIAL_CANCER	0.569916997970888	REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	0.59731135469446	STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP	0.546264752244399	PID_DELTA_NP63_PATHWAY	0.396739415327392	MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP	0.557365491944857	ZHANG_TARGETS_OF_EWSR1_FLI1_FUSION	0.411424903383336	ZWANG_TRANSIENTLY_UP_BY_2ND_EGF_PULSE_ONLY	0.0205454164798504	COLDREN_GEFITINIB_RESISTANCE_UP	0	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP	0.903615055833049	FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	0.806571079924667	KREPPEL_CD99_TARGETS_DN	0
URS_ADIPOCYTE_DIFFERENTIATION_UP	0.286287348803122	COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	0.292630204685402	SABATES_COLORECTAL_ADENOMA_UP	0.62865064946766	HOLLERN_PAPILLARY_BREAST_TUMOR	0.353056048503018	PID_ERBB4_PATHWAY	0.569916997970888	KONDO_PROSTATE_CANCER_WITH_H3K27ME3	0.594657395780757	SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	0.546264752244399	REACTOME_ELASTIC_FIBRE_FORMATION	0.396739415327392	GNATENKO_PLATELET_SIGNATURE	0.557365491944857	CHANG_IMMORTALIZED_BY_HPV31_UP	0.411424903383336	LIM_MAMMARY_STEM_CELL_UP	0.0202490961846738	PASTURAL_RIZ1_TARGETS_UP	0	KIM_WT1_TARGETS_12HR_UP	0.903615055833049	LEE_CALORIE_RESTRICTION_NEOCORTEX_UP	0.806571079924667	HATADA_METHYLATED_IN_LUNG_CANCER_UP	0
