0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN	0.14776335056566	LIAN_LIPA_TARGETS_6M	2.06043059136819	CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN	0.0263530296466922	MARTINELLI_IMMATURE_NEUTROPHIL_DN	0.114806717672207	GUO_TARGETS_OF_IRS1_AND_IRS2	1.94287718918248	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP	0.0524817302074229	HEIDENBLAD_AMPLICON_8Q24_UP	0.596975399307023	MURATA_VIRULENCE_OF_H_PILORI	0.480363221628979	CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP	0.115941741287802	RASHI_RESPONSE_TO_IONIZING_RADIATION_6	0.00211769202790895	WU_ALZHEIMER_DISEASE_DN	0
REN_BOUND_BY_E2F	0.147232393370221	PID_BETA_CATENIN_NUC_PATHWAY	2.06043059136819	SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.0263530296466922	WEBER_METHYLATED_LCP_IN_FIBROBLAST_UP	0.114806717672207	PID_P53_DOWNSTREAM_PATHWAY	1.94170068124751	KEGG_PROSTATE_CANCER	0.0524817302074229	LEE_AGING_MUSCLE_DN	0.596975399307023	VERRECCHIA_RESPONSE_TO_TGFB1_C2	0.480363221628979	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	0.114992085257125	KEGG_APOPTOSIS	0.00211769202790895	MIZUKAMI_HYPOXIA_UP	0
MASSARWEH_RESPONSE_TO_ESTRADIOL	0.147232393370221	FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	2.06035790039371	SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN	0.025987568961906	WEBER_METHYLATED_ICP_IN_SPERM_DN	0.114806717672207	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	1.93194557539671	WNT_SIGNALING	0.0524817302074229	ZHENG_IL22_SIGNALING_DN	0.596975399307023	CHIBA_RESPONSE_TO_TSA_DN	0.480363221628979	LAIHO_COLORECTAL_CANCER_SERRATED_DN	0.114992085257125	KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.00211769202790895	WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_DN	0
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_DN	0.147083923269505	ZHOU_TNF_SIGNALING_30MIN	2.06035790039371	ONDER_CDH1_TARGETS_3_DN	0.025987568961906	BIOCARTA_ACE2_PATHWAY	0.114806717672207	SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN	1.92816880250939	SANSOM_APC_TARGETS	0.0519548033085664	VALK_AML_WITH_FLT3_ITD	0.596975399307023	WENG_POR_TARGETS_LIVER_DN	0.480363221628979	LEIN_MEDULLA_MARKERS	0.114992085257125	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.00211769202790895	RAY_TARGETS_OF_P210_BCR_ABL_FUSION_UP	0
CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY	0.147083923269505	REACTOME_RHOD_GTPASE_CYCLE	2.06035790039371	WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	0.0257468872479923	BIOCARTA_IL10_PATHWAY	0.114806717672207	AMIT_EGF_RESPONSE_240_HELA	1.92816880250939	WALLACE_PROSTATE_CANCER_RACE_DN	0.0511501883470065	CHANGOLKAR_H2AFY_TARGETS_DN	0.596975399307023	OUYANG_PROSTATE_CANCER_PROGRESSION_UP	0.480363221628979	LEIN_CEREBELLUM_MARKERS	0.114992085257125	REACTOME_TP53_REGULATES_METABOLIC_GENES	0.00211769202790895	RAY_TARGETS_OF_P210_BCR_ABL_FUSION_DN	0
WP_TLR4_SIGNALING_AND_TOLERANCE	0.147083923269505	GAVIN_FOXP3_TARGETS_CLUSTER_P7	2.05973689964947	NABA_CORE_MATRISOME	0.0246726158049918	KEGG_SULFUR_METABOLISM	0.114806717672207	DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP	1.92816880250939	REACTOME_OPIOID_SIGNALLING	0.0511501883470065	WP_BLADDER_CANCER	0.596975399307023	BIOCARTA_NOS1_PATHWAY	0.480363221628979	SASSON_RESPONSE_TO_GONADOTROPHINS_UP	0.114992085257125	BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN	0.00208791512984905	SCHRAETS_MLL_TARGETS_UP	0
BIOCARTA_FAS_PATHWAY	0.147083923269505	REACTOME_PCP_CE_PATHWAY	2.05973689964947	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP	0.0246214764729927	REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.114806717672207	PID_TCPTP_PATHWAY	1.92811360247324	REACTOME_COLLAGEN_FORMATION	0.0511501883470065	WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT	0.596975399307023	REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	0.480363221628979	SASSON_RESPONSE_TO_GONADOTROPHINS_DN	0.114992085257125	MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	0.00208791512984905	MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_UP	0
PID_P38_ALPHA_BETA_PATHWAY	0.147083923269505	KEGG_TGF_BETA_SIGNALING_PATHWAY	2.05868257422856	PARENT_MTOR_SIGNALING_DN	0.0242483866420848	REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS	0.114806717672207	REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	1.92811360247324	REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	0.0511501883470065	LEONARD_HYPOXIA	0.596975399307023	REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	0.480363221628979	HILLION_HMGA1_TARGETS	0.114992085257125	WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME	0.00208544218026016	MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_DN	0
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.147083923269505	TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C	2.05490665394285	LIU_TARGETS_OF_VMYB_VS_CMYB_DN	0.0242483866420848	REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	0.114806717672207	NUYTTEN_NIPP1_TARGETS_DN	1.92332524420128	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.0501541676304459	MIKKELSEN_ES_HCP_WITH_H3K27ME3	0.596975399307023	REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	0.480363221628979	REACTOME_HEDGEHOG_ON_STATE	0.114992085257125	JIANG_VHL_TARGETS	0.00199279684384781	ROSS_LEUKEMIA_WITH_MLL_FUSIONS	0
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN	0.146503039260334	CROONQUIST_NRAS_SIGNALING_UP	2.05370317890068	WP_RENIN_ANGIOTENSIN_ALDOSTERONE_SYSTEM_RAAS	0.0242483866420848	REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION	0.114806717672207	HOEBEKE_LYMPHOID_STEM_CELL_UP	1.91936769903734	WP_GENES_INVOLVED_IN_MALE_INFERTILITY	0.0501294871770428	PID_AMB2_NEUTROPHILS_PATHWAY	0.596975399307023	REACTOME_RHO_GTPASES_ACTIVATE_PAKS	0.480363221628979	FIRESTEIN_PROLIFERATION	0.113250601557293	SASSON_RESPONSE_TO_FORSKOLIN_UP	0.00199279684384781	VANASSE_BCL2_TARGETS_UP	0
WANG_PROSTATE_CANCER_ANDROGEN_INDEPENDENT	0.146503039260334	WP_KISSPEPTINKISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY	2.05370317890068	VANHARANTA_UTERINE_FIBROID_UP	0.0242483866420848	REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	0.114806717672207	GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_UP	1.91598268392198	REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0.0501294871770428	REACTOME_DAG_AND_IP3_SIGNALING	0.596975399307023	REACTOME_PI_3K_CASCADE_FGFR1	0.480363221628979	CAIRO_LIVER_DEVELOPMENT_UP	0.113250601557293	MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_DEPENDENT	0.00199279684384781	VANASSE_BCL2_TARGETS_DN	0
FONTAINE_FOLLICULAR_THYROID_ADENOMA_DN	0.145711831636676	PID_ER_NONGENOMIC_PATHWAY	2.05370317890068	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.0242483866420848	REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	0.114806717672207	NGUYEN_NOTCH1_TARGETS_UP	1.91222304529853	WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	0.0498543441954931	REACTOME_MET_PROMOTES_CELL_MOTILITY	0.596975399307023	REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	0.480363221628979	MARTIN_VIRAL_GPCR_SIGNALING_UP	0.112804704095639	MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	0.00199279684384781	VANTVEER_BREAST_CANCER_ESR1_DN	0
REACTOME_CIRCADIAN_CLOCK	0.145711831636676	PID_EPHB_FWD_PATHWAY	2.05370317890068	SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN	0.024213367367182	REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME	0.114806717672207	BIOCARTA_EGF_PATHWAY	1.91222304529853	WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY	0.0498543441954931	PECE_MAMMARY_STEM_CELL_DN	0.593241071433503	WALLACE_PROSTATE_CANCER_RACE_UP	0.47793855917932	LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	0.112804704095639	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.00199279684384781	VANTVEER_BREAST_CANCER_BRCA1_UP	0
WANG_CLIM2_TARGETS_UP	0.145189899338751	CAFFAREL_RESPONSE_TO_THC_UP	2.04997150996588	CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_DN	0.0241877604790022	REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION	0.114806717672207	REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	1.91222304529853	LU_IL4_SIGNALING	0.0498543441954931	BROWNE_HCMV_INFECTION_24HR_UP	0.593241071433503	NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON	0.477834987304843	WP_PATHWAYS_IN_CLEAR_CELL_RENAL_CELL_CARCINOMA	0.112804704095639	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	0.00199279684384781	VANTVEER_BREAST_CANCER_BRCA1_DN	0
CHOW_RASSF1_TARGETS_UP	0.145142129891933	REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	2.04997150996588	REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.0241877604790022	DOANE_BREAST_CANCER_ESR1_UP	0.11354392142794	MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_24	1.90265568237559	GAVIN_FOXP3_TARGETS_CLUSTER_P6	0.0498543441954931	BLANCO_MELO_SARS_COV_1_INFECTION_MCR5_CELLS_UP	0.590626645149123	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN	0.475203031544315	RASHI_RESPONSE_TO_IONIZING_RADIATION_6	0.112804704095639	REACTOME_RAC2_GTPASE_CYCLE	0.00199279684384781	WALLACE_JAK2_TARGETS_UP	0
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN	0.145142129891933	WP_COPPER_HOMEOSTASIS	2.04684715755924	MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3	0.0235743566063438	REACTOME_O_LINKED_GLYCOSYLATION	0.11354392142794	GRASEMANN_RETINOBLASTOMA_WITH_6P_AMPLIFICATION	1.90265568237559	IVANOVA_HEMATOPOIESIS_STEM_CELL_LONG_TERM	0.0492764563778259	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN	0.590626645149123	CHENG_IMPRINTED_BY_ESTRADIOL	0.474559603836848	TAKAO_RESPONSE_TO_UVB_RADIATION_UP	0.112804704095639	MARKEY_RB1_CHRONIC_LOF_DN	0.00197873398132466	AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	0
LI_CISPLATIN_RESISTANCE_UP	0.145142129891933	WIERENGA_STAT5A_TARGETS_GROUP2	2.04684715755924	NGUYEN_NOTCH1_TARGETS_UP	0.0235728868802649	PID_BETA_CATENIN_NUC_PATHWAY	0.113481921886663	RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP	1.90265568237559	BIDUS_METASTASIS_DN	0.0491207159651675	GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_DN	0.590626645149123	BRUECKNER_TARGETS_OF_MIRLET7A3_UP	0.474559603836848	KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.112804704095639	LI_DCP2_BOUND_MRNA	0.00187527830150518	AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	0
TERAMOTO_OPN_TARGETS_CLUSTER_6	0.145142129891933	PID_RAC1_PATHWAY	2.04684715755924	HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_UP	0.0235728868802649	WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	0.113472944763293	ZAIDI_OSTEOBLAST_TRANSCRIPTION_FACTORS	1.90265568237559	WP_BREAST_CANCER_PATHWAY	0.0491207159651675	SASAKI_TARGETS_OF_TP73_AND_TP63	0.590626645149123	BILBAN_B_CLL_LPL_UP	0.473865025913021	REACTOME_SIGNALING_BY_FGFR	0.112804704095639	WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3	0.00187527830150518	HINATA_NFKB_TARGETS_KERATINOCYTE_DN	0
JI_METASTASIS_REPRESSED_BY_STK11	0.145142129891933	WP_ENDODERM_DIFFERENTIATION	2.0416012772579	WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING	0.0235728868802649	WP_ARYL_HYDROCARBON_RECEPTOR_NETPATH	0.113472944763293	WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	1.90265568237559	RUIZ_TNC_TARGETS_UP	0.0491207159651675	AMIT_EGF_RESPONSE_20_MCF10A	0.590626645149123	PID_ERA_GENOMIC_PATHWAY	0.473865025913021	REACTOME_TP53_REGULATES_METABOLIC_GENES	0.112804704095639	FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_UP	0.00187527830150518	HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_UP	0
BIOCARTA_CARM_ER_PATHWAY	0.145142129891933	LOPEZ_MBD_TARGETS_IMPRINTED_AND_X_LINKED	2.03981588079315	WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN	0.0235728868802649	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_DN	0.113472944763293	PID_S1P_S1P4_PATHWAY	1.90265568237559	GROSS_HYPOXIA_VIA_ELK3_DN	0.0491207159651675	SHIN_B_CELL_LYMPHOMA_CLUSTER_6	0.590626645149123	LIAN_LIPA_TARGETS_3M	0.473865025913021	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	0.112804704095639	GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	0.00187527830150518	HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_DN	0
PID_INTEGRIN_CS_PATHWAY	0.145142129891933	WP_CANONICAL_AND_NONCANONICAL_TGFB_SIGNALING	2.03981588079315	WANG_ADIPOGENIC_GENES_REPRESSED_BY_SIRT1	0.0235728868802649	MATZUK_SPERMATID_DIFFERENTIATION	0.112783708527677	DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP	1.89850617027625	SHEN_SMARCA2_TARGETS_DN	0.0488846141737502	DING_LUNG_CANCER_MUTATED_FREQUENTLY	0.590626645149123	BROWNE_HCMV_INFECTION_6HR_UP	0.473865025913021	RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN	0.112323483696893	REACTOME_CYTOPROTECTION_BY_HMOX1	0.0018751748011942	HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP	0
PID_RXR_VDR_PATHWAY	0.145142129891933	BIOCARTA_ARAP_PATHWAY	2.03981588079315	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.0235728868802649	BIOCARTA_IL2RB_PATHWAY	0.112783708527677	LEE_LIVER_CANCER_CIPROFIBRATE_UP	1.89733988830648	DURCHDEWALD_SKIN_CARCINOGENESIS_UP	0.048593140016486	KIM_GERMINAL_CENTER_T_HELPER_DN	0.590626645149123	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.473865025913021	DURAND_STROMA_NS_UP	0.111655644231895	REACTOME_TRANSPORT_OF_SMALL_MOLECULES	0.00183163616730776	HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN	0
WP_PPAR_ALPHA_PATHWAY	0.145142129891933	BIOCARTA_PML_PATHWAY	2.03981588079315	REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.0235728868802649	REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	0.112783708527677	KYNG_DNA_DAMAGE_BY_4NQO_OR_UV	1.89733988830648	LEIN_PONS_MARKERS	0.048593140016486	RUAN_RESPONSE_TO_TNF_UP	0.590626645149123	NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON	0.47251738605041	MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP	0.110664348313923	RIZKI_TUMOR_INVASIVENESS_3D_UP	0.00181719188560083	HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP	0
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP	0.145142129891933	BIOCARTA_SPRY_PATHWAY	2.03981588079315	REACTOME_GLYCOGEN_METABOLISM	0.0235728868802649	BARIS_THYROID_CANCER_DN	0.112326994587344	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	1.8968919763052	BONCI_TARGETS_OF_MIR15A_AND_MIR16_1	0.048593140016486	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_WS	0.590626645149123	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	0.47251738605041	SASSON_RESPONSE_TO_FORSKOLIN_UP	0.110664348313923	WP_GENES_INVOLVED_IN_MALE_INFERTILITY	0.00179855521592687	HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_DN	0
WILLIAMS_ESR1_TARGETS_UP	0.145142129891933	NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON	2.03555293813973	KYNG_DNA_DAMAGE_BY_4NQO	0.0233087912606451	REACTOME_RHOQ_GTPASE_CYCLE	0.112326994587344	FUJII_YBX1_TARGETS_UP	1.89064952513823	REACTOME_CELL_JUNCTION_ORGANIZATION	0.048593140016486	ITO_PTTG1_TARGETS_UP	0.590626645149123	RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN	0.471319682603886	BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN	0.110664348313923	BROWNE_HCMV_INFECTION_18HR_DN	0.00178662187428928	HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_UP	0
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN	0.145142129891933	JOHANSSON_GLIOMAGENESIS_BY_PDGFB_UP	2.03555293813973	BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP	0.0233087912606451	LU_IL4_SIGNALING	0.110324821663402	WP_IL6_SIGNALING_PATHWAY	1.89064952513823	CAIRO_HEPATOBLASTOMA_CLASSES_DN	0.048413490768413	EHLERS_ANEUPLOIDY_DN	0.590626645149123	REACTOME_O_LINKED_GLYCOSYLATION	0.468194775360097	KANG_IMMORTALIZED_BY_TERT_UP	0.110664348313923	BOYLAN_MULTIPLE_MYELOMA_D_UP	0.00176469920107005	HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_DN	0
KEGG_GALACTOSE_METABOLISM	0.145142129891933	PID_SHP2_PATHWAY	2.03555293813973	SEMENZA_HIF1_TARGETS	0.0233087912606451	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_1	0.110289537454372	VARELA_ZMPSTE24_TARGETS_UP	1.89064952513823	CAMPS_COLON_CANCER_COPY_NUMBER_UP	0.047365554745023	LOPEZ_MESOTHELIOMA_SURVIVAL_UP	0.590626645149123	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	0.467261547693426	KAYO_AGING_MUSCLE_UP	0.110533281930269	BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C	0.00176469920107005	HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP	0
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.145142129891933	REACTOME_COMPLEX_I_BIOGENESIS	2.03555293813973	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	0.0232809888345145	PASINI_SUZ12_TARGETS_UP	0.108668636148778	PID_INTEGRIN3_PATHWAY	1.89064952513823	NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON	0.0471630764080109	BAUS_TFF2_TARGETS_DN	0.590626645149123	REACTOME_CDC42_GTPASE_CYCLE	0.467261547693426	DARWICHE_PAPILLOMA_RISK_LOW_DN	0.110083612716611	KEGG_DILATED_CARDIOMYOPATHY	0.00176469920107005	HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_DN	0
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.145142129891933	PID_THROMBIN_PAR1_PATHWAY	2.03096599751729	MASSARWEH_TAMOXIFEN_RESISTANCE_DN	0.0232515081994077	ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN	0.107887455936207	REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	1.89064952513823	CUI_TCF21_TARGETS_2_UP	0.046486432492997	HOLLEMAN_PREDNISOLONE_RESISTANCE_B_ALL_DN	0.590626645149123	GUO_HEX_TARGETS_DN	0.465408582963339	UDAYAKUMAR_MED1_TARGETS_DN	0.109220009428848	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.00176469920107005	HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_UP	0
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	0.145142129891933	REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	2.03096599751729	KORKOLA_TERATOMA_UP	0.02323183643915	RIZ_ERYTHROID_DIFFERENTIATION_HEMGN	0.107887455936207	HAN_SATB1_TARGETS_UP	1.889262110158	GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP	0.0461706024339669	MEINHOLD_OVARIAN_CANCER_LOW_GRADE_UP	0.590626645149123	SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	0.465408582963339	KEGG_PROSTATE_CANCER	0.108569784769969	WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	0.00176469920107005	HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN	0
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	0.145142129891933	BIOCARTA_AT1R_PATHWAY	2.02848710690958	PIEPOLI_LGI1_TARGETS_DN	0.02323183643915	NIKOLSKY_BREAST_CANCER_5P15_AMPLICON	0.107887455936207	HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP	1.86715131243071	REACTOME_MITOCHONDRIAL_BIOGENESIS	0.0461706024339669	REACTOME_MISCELLANEOUS_SUBSTRATES	0.590626645149123	DELPUECH_FOXO3_TARGETS_UP	0.465408582963339	WNT_SIGNALING	0.108569784769969	INGRAM_SHH_TARGETS_UP	0.00168379972823957	LEE_EARLY_T_LYMPHOCYTE_DN	0
UDAYAKUMAR_MED1_TARGETS_UP	0.145017614845671	BIOCARTA_EGF_PATHWAY	2.02848710690958	WIKMAN_ASBESTOS_LUNG_CANCER_UP	0.02323183643915	JI_METASTASIS_REPRESSED_BY_STK11	0.107887455936207	CUI_GLUCOSE_DEPRIVATION	1.86715131243071	REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.0461706024339669	REACTOME_EICOSANOIDS	0.590626645149123	WILCOX_RESPONSE_TO_PROGESTERONE_DN	0.465408582963339	SENESE_HDAC1_AND_HDAC2_TARGETS_UP	0.107921913134486	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.00168379972823957	LEE_INTRATHYMIC_T_PROGENITOR	0
DARWICHE_PAPILLOMA_PROGRESSION_RISK	0.143993902155638	REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	2.02848710690958	MATTIOLI_MULTIPLE_MYELOMA_SUBGROUPS	0.02323183643915	DAVIES_MULTIPLE_MYELOMA_VS_MGUS_DN	0.107887455936207	PID_TRKR_PATHWAY	1.86715131243071	REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	0.0461706024339669	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	0.590626645149123	AMIT_SERUM_RESPONSE_120_MCF10A	0.465408582963339	ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP	0.107170798808344	WP_AMINO_ACID_METABOLISM	0.00166064844554893	LEE_DOUBLE_POLAR_THYMOCYTE	0
TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA	0.143993902155638	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	2.02258984386131	AMIT_SERUM_RESPONSE_20_MCF10A	0.02323183643915	HAHTOLA_CTCL_CUTANEOUS	0.107887455936207	MAGRANGEAS_MULTIPLE_MYELOMA_IGG_VS_IGA_DN	1.86417707432923	REACTOME_RHO_GTPASES_ACTIVATE_PKNS	0.0461706024339669	REACTOME_SEROTONIN_RECEPTORS	0.590626645149123	REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	0.465408582963339	CHYLA_CBFA2T3_TARGETS_UP	0.107037944413432	ELVIDGE_HIF1A_TARGETS_DN	0.00166064844554893	LEE_SP4_THYMOCYTE	0
